freq,psd_x,psd_y,psd_z,psd_xyz
168.1,1.315e+03,3.528e+03,3.201e+03,8.044e+03
169.7,1.451e+03,3.937e+03,3.598e+03,8.986e+03
171.2,1.385e+03,4.668e+03,3.549e+03,9.602e+03
172.7,1.198e+03,5.456e+03,3.287e+03,9.941e+03
174.3,1.123e+03,5.750e+03,3.201e+03,1.007e+04
175.8,1.077e+03,5.501e+03,3.129e+03,9.708e+03
177.4,8.124e+02,4.684e+03,2.422e+03,7.918e+03
178.9,6.003e+02,3.854e+03,1.734e+03,6.189e+03
180.5,6.332e+02,3.502e+03,1.661e+03,5.797e+03
182.0,7.388e+02,3.224e+03,1.889e+03,5.852e+03
183.5,8.569e+02,2.798e+03,2.216e+03,5.870e+03
185.1,8.594e+02,2.356e+03,2.216e+03,5.432e+03
186.6,7.482e+02,2.140e+03,2.001e+03,4.890e+03
188.2,7.020e+02,2.030e+03,1.857e+03,4.589e+03
189.7,7.213e+02,1.858e+03,1.788e+03,4.368e+03
191.3,7.681e+02,1.778e+03,1.810e+03,4.356e+03
192.8,8.023e+02,1.967e+03,1.952e+03,4.722e+03
194.3,7.899e+02,2.502e+03,1.969e+03,5.260e+03
195.9,7.233e+02,3.021e+03,1.790e+03,5.535e+03
197.4,6.130e+02,3.201e+03,1.549e+03,5.363e+03
199.0,6.315e+02,3.250e+03,1.680e+03,5.562e+03
