freq,psd_x,psd_y,psd_z,psd_xyz
89.7,6.452e+03,2.237e+04,5.001e+02,2.932e+04
91.2,5.876e+03,2.353e+04,6.377e+02,3.005e+04
92.7,4.767e+03,2.595e+04,9.627e+02,3.168e+04
94.3,3.045e+03,2.993e+04,1.562e+03,3.454e+04
95.8,1.414e+03,3.010e+04,2.350e+03,3.387e+04
97.4,1.110e+03,2.626e+04,2.694e+03,3.006e+04
98.9,2.007e+03,2.516e+04,2.806e+03,2.997e+04
100.5,3.797e+03,2.943e+04,2.505e+03,3.573e+04
102.0,6.167e+03,3.289e+04,2.306e+03,4.136e+04
103.6,7.455e+03,3.079e+04,2.405e+03,4.065e+04
105.1,6.672e+03,2.258e+04,2.851e+03,3.210e+04
106.7,5.765e+03,1.698e+04,3.483e+03,2.622e+04
108.2,5.615e+03,1.861e+04,3.416e+03,2.764e+04
109.7,5.369e+03,2.078e+04,2.924e+03,2.907e+04
111.3,4.970e+03,2.230e+04,3.048e+03,3.031e+04
112.8,4.655e+03,2.720e+04,3.568e+03,3.542e+04
114.4,3.987e+03,3.626e+04,3.749e+03,4.399e+04
115.9,3.467e+03,4.773e+04,3.791e+03,5.499e+04
117.5,4.345e+03,5.839e+04,3.918e+03,6.665e+04
119.0,5.971e+03,7.559e+04,4.523e+03,8.608e+04
120.6,6.745e+03,9.071e+04,5.024e+03,1.025e+05
122.1,6.798e+03,9.645e+04,5.169e+03,1.084e+05
123.7,6.843e+03,9.881e+04,5.309e+03,1.110e+05
125.2,6.846e+03,9.947e+04,5.383e+03,1.117e+05
126.7,6.803e+03,9.850e+04,5.294e+03,1.106e+05
128.3,6.483e+03,9.025e+04,4.648e+03,1.014e+05
129.8,5.519e+03,7.706e+04,3.842e+03,8.642e+04
131.4,4.321e+03,6.145e+04,3.156e+03,6.892e+04
132.9,2.234e+03,2.836e+04,1.689e+03,3.229e+04
134.5,6.240e+02,2.510e+03,5.692e+02,3.703e+03
136.0,4.259e+02,4.619e+02,4.899e+02,1.378e+03
137.6,3.910e+02,4.193e+02,5.319e+02,1.342e+03
139.1,4.050e+02,3.900e+02,5.898e+02,1.385e+03
140.7,4.134e+02,3.525e+02,6.651e+02,1.431e+03
142.2,3.953e+02,3.360e+02,6.782e+02,1.409e+03
143.8,3.677e+02,3.385e+02,7.130e+02,1.419e+03
145.3,3.567e+02,3.869e+02,7.416e+02,1.485e+03
146.8,3.444e+02,4.626e+02,7.571e+02,1.564e+03
148.4,3.290e+02,6.443e+02,7.194e+02,1.693e+03
149.9,3.331e+02,9.480e+02,6.807e+02,1.962e+03
151.5,3.004e+02,1.010e+03,6.547e+02,1.965e+03
153.0,2.914e+02,8.340e+02,7.413e+02,1.867e+03
154.6,2.657e+02,7.308e+02,8.090e+02,1.806e+03
156.1,2.113e+02,6.569e+02,7.993e+02,1.667e+03
157.7,1.629e+02,6.357e+02,7.755e+02,1.574e+03
159.2,1.303e+02,6.959e+02,6.830e+02,1.509e+03
160.8,9.831e+01,7.793e+02,5.770e+02,1.455e+03
162.3,7.074e+01,7.563e+02,4.832e+02,1.310e+03
163.8,5.612e+01,5.735e+02,4.047e+02,1.034e+03
165.4,5.084e+01,4.875e+02,3.456e+02,8.840e+02
166.9,5.730e+01,4.444e+02,2.873e+02,7.890e+02
168.5,7.297e+01,4.898e+02,2.596e+02,8.224e+02
170.0,1.117e+02,6.312e+02,2.568e+02,9.997e+02
171.6,1.539e+02,9.351e+02,2.373e+02,1.326e+03
173.1,1.819e+02,1.207e+03,2.355e+02,1.624e+03
174.7,2.289e+02,1.170e+03,2.377e+02,1.637e+03
176.2,2.440e+02,1.052e+03,2.379e+02,1.534e+03
177.8,2.298e+02,8.915e+02,2.027e+02,1.324e+03
179.3,2.208e+02,7.986e+02,1.827e+02,1.202e+03
180.8,2.052e+02,9.248e+02,1.947e+02,1.325e+03
182.4,2.032e+02,1.072e+03,1.802e+02,1.455e+03
183.9,2.212e+02,1.146e+03,1.813e+02,1.549e+03
185.5,1.916e+02,1.141e+03,1.667e+02,1.499e+03
187.0,1.590e+02,1.085e+03,1.601e+02,1.404e+03
188.6,1.475e+02,1.068e+03,1.584e+02,1.374e+03
190.1,1.236e+02,1.108e+03,1.936e+02,1.425e+03
191.7,1.259e+02,1.255e+03,3.142e+02,1.695e+03
193.2,2.346e+02,1.469e+03,5.900e+02,2.294e+03
194.8,3.681e+02,1.677e+03,9.198e+02,2.964e+03
196.3,4.328e+02,1.726e+03,1.145e+03,3.304e+03
197.9,5.077e+02,1.854e+03,1.290e+03,3.652e+03
199.4,5.892e+02,2.160e+03,1.451e+03,4.200e+03
