freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.896e+01,4.177e+01,2.629e+02,3.236e+02
1.5,4.988e+01,1.309e+02,1.897e+02,3.705e+02
3.1,5.606e+01,1.552e+02,6.506e+01,2.763e+02
4.6,5.848e+01,1.782e+02,3.771e+02,6.137e+02
6.2,6.112e+01,1.944e+02,1.286e+03,1.541e+03
7.7,5.987e+01,1.759e+02,2.091e+03,2.327e+03
9.3,5.905e+01,1.928e+02,2.988e+03,3.240e+03
10.8,6.405e+01,1.926e+02,4.047e+03,4.304e+03
12.3,5.929e+01,1.745e+02,5.380e+03,5.613e+03
13.9,5.918e+01,1.787e+02,7.001e+03,7.239e+03
15.4,5.480e+01,1.795e+02,9.090e+03,9.324e+03
17.0,6.666e+01,1.706e+02,1.175e+04,1.199e+04
18.5,7.909e+01,1.721e+02,1.397e+04,1.422e+04
20.1,8.612e+01,2.079e+02,1.576e+04,1.606e+04
21.6,9.593e+01,2.279e+02,1.818e+04,1.850e+04
23.1,1.186e+02,2.373e+02,2.187e+04,2.223e+04
24.7,1.393e+02,2.574e+02,2.566e+04,2.605e+04
26.2,1.145e+02,2.516e+02,3.092e+04,3.129e+04
27.8,1.392e+02,3.037e+02,3.531e+04,3.575e+04
29.3,2.019e+02,4.728e+02,3.824e+04,3.891e+04
30.8,3.914e+02,8.072e+02,4.557e+04,4.677e+04
32.4,6.640e+02,1.254e+03,5.759e+04,5.951e+04
33.9,9.707e+02,1.759e+03,7.336e+04,7.609e+04
35.5,1.463e+03,2.375e+03,9.120e+04,9.504e+04
37.0,2.282e+03,3.396e+03,1.184e+05,1.241e+05
38.6,3.320e+03,4.793e+03,1.549e+05,1.630e+05
40.1,4.119e+03,5.836e+03,1.894e+05,1.993e+05
41.6,4.614e+03,7.882e+03,2.540e+05,2.665e+05
43.2,6.424e+03,1.112e+04,3.382e+05,3.557e+05
44.7,1.314e+04,1.436e+04,4.183e+05,4.458e+05
46.3,2.183e+04,1.919e+04,4.929e+05,5.339e+05
47.8,2.464e+04,2.219e+04,5.775e+05,6.243e+05
49.4,2.277e+04,2.300e+04,5.885e+05,6.342e+05
50.9,1.927e+04,2.186e+04,4.552e+05,4.964e+05
52.4,1.729e+04,2.291e+04,3.241e+05,3.643e+05
54.0,2.057e+04,2.894e+04,2.567e+05,3.062e+05
55.5,1.790e+04,2.695e+04,1.799e+05,2.247e+05
57.1,1.304e+04,2.089e+04,1.116e+05,1.455e+05
58.6,8.687e+03,1.467e+04,7.414e+04,9.750e+04
60.2,6.371e+03,1.082e+04,5.537e+04,7.256e+04
61.7,6.161e+03,9.454e+03,4.495e+04,6.056e+04
63.2,7.093e+03,9.104e+03,4.077e+04,5.697e+04
64.8,7.514e+03,8.791e+03,3.796e+04,5.426e+04
66.3,7.059e+03,8.108e+03,3.302e+04,4.819e+04
67.9,5.768e+03,6.762e+03,2.948e+04,4.201e+04
69.4,6.755e+03,9.716e+03,2.784e+04,4.432e+04
70.9,8.929e+03,1.318e+04,2.747e+04,4.957e+04
72.5,1.004e+04,1.425e+04,2.692e+04,5.120e+04
74.0,9.682e+03,1.335e+04,2.618e+04,4.921e+04
75.6,7.510e+03,1.063e+04,2.533e+04,4.346e+04
77.1,5.283e+03,7.821e+03,2.204e+04,3.515e+04
78.7,4.274e+03,6.594e+03,2.090e+04,3.177e+04
80.2,4.445e+03,8.338e+03,2.591e+04,3.870e+04
81.7,6.381e+03,1.468e+04,2.774e+04,4.881e+04
83.3,8.144e+03,2.007e+04,2.356e+04,5.177e+04
84.8,9.526e+03,2.459e+04,2.150e+04,5.562e+04
86.4,1.069e+04,2.726e+04,1.931e+04,5.727e+04
87.9,1.117e+04,2.656e+04,1.866e+04,5.639e+04
89.5,1.088e+04,2.390e+04,1.951e+04,5.429e+04
91.0,1.087e+04,2.007e+04,2.015e+04,5.109e+04
92.5,1.119e+04,1.648e+04,1.979e+04,4.746e+04
94.1,1.069e+04,1.463e+04,1.938e+04,4.470e+04
95.6,9.483e+03,1.427e+04,1.872e+04,4.247e+04
97.2,7.594e+03,1.578e+04,1.755e+04,4.092e+04
98.7,6.415e+03,1.752e+04,1.671e+04,4.064e+04
100.3,6.393e+03,1.864e+04,1.773e+04,4.277e+04
101.8,6.959e+03,2.092e+04,1.927e+04,4.714e+04
103.3,7.713e+03,2.378e+04,2.102e+04,5.252e+04
104.9,7.924e+03,2.560e+04,2.267e+04,5.619e+04
106.4,8.181e+03,2.770e+04,2.387e+04,5.975e+04
108.0,8.548e+03,2.871e+04,2.484e+04,6.210e+04
109.5,8.630e+03,2.924e+04,2.445e+04,6.232e+04
111.0,8.533e+03,3.009e+04,2.246e+04,6.109e+04
112.6,9.143e+03,3.294e+04,2.092e+04,6.301e+04
114.1,1.059e+04,3.606e+04,2.180e+04,6.845e+04
115.7,1.164e+04,3.687e+04,2.223e+04,7.074e+04
117.2,1.169e+04,3.609e+04,2.129e+04,6.907e+04
118.8,1.166e+04,3.636e+04,2.030e+04,6.832e+04
120.3,1.187e+04,3.700e+04,1.921e+04,6.807e+04
121.8,1.234e+04,3.760e+04,1.774e+04,6.768e+04
123.4,1.251e+04,3.702e+04,1.743e+04,6.696e+04
124.9,1.394e+04,3.675e+04,1.976e+04,7.044e+04
126.5,1.597e+04,3.581e+04,2.493e+04,7.670e+04
128.0,1.879e+04,3.460e+04,3.099e+04,8.439e+04
129.6,2.108e+04,3.320e+04,3.779e+04,9.206e+04
131.1,2.482e+04,3.298e+04,4.818e+04,1.060e+05
132.6,2.442e+04,2.910e+04,5.746e+04,1.110e+05
134.2,1.975e+04,2.212e+04,6.417e+04,1.060e+05
135.7,2.102e+04,2.115e+04,7.229e+04,1.145e+05
137.3,2.204e+04,1.975e+04,7.833e+04,1.201e+05
138.8,2.289e+04,1.837e+04,8.598e+04,1.272e+05
140.4,2.384e+04,1.749e+04,9.420e+04,1.355e+05
141.9,2.378e+04,1.639e+04,9.605e+04,1.362e+05
143.4,2.657e+04,1.617e+04,1.107e+05,1.534e+05
145.0,2.949e+04,1.611e+04,1.254e+05,1.710e+05
146.5,3.109e+04,1.504e+04,1.315e+05,1.776e+05
148.1,2.734e+04,1.188e+04,1.143e+05,1.535e+05
149.6,2.013e+04,8.344e+03,8.680e+04,1.153e+05
151.1,1.474e+04,6.921e+03,6.275e+04,8.441e+04
152.7,1.249e+04,6.421e+03,4.814e+04,6.705e+04
154.2,1.174e+04,6.299e+03,3.846e+04,5.650e+04
155.8,1.167e+04,6.171e+03,3.265e+04,5.049e+04
157.3,1.184e+04,5.582e+03,3.149e+04,4.892e+04
158.9,1.226e+04,5.169e+03,3.250e+04,4.993e+04
160.4,1.247e+04,5.218e+03,3.350e+04,5.119e+04
161.9,1.306e+04,5.521e+03,3.407e+04,5.265e+04
163.5,1.320e+04,5.296e+03,3.401e+04,5.251e+04
165.0,1.312e+04,4.950e+03,3.370e+04,5.177e+04
166.6,1.291e+04,4.275e+03,3.283e+04,5.002e+04
168.1,1.177e+04,3.522e+03,3.124e+04,4.653e+04
169.7,1.094e+04,3.227e+03,2.986e+04,4.402e+04
171.2,1.194e+04,3.047e+03,3.414e+04,4.913e+04
172.7,1.289e+04,2.599e+03,3.883e+04,5.432e+04
174.3,1.279e+04,2.300e+03,3.856e+04,5.365e+04
175.8,1.221e+04,2.275e+03,3.695e+04,5.144e+04
177.4,1.077e+04,2.157e+03,3.256e+04,4.549e+04
178.9,9.338e+03,1.934e+03,2.784e+04,3.911e+04
180.5,8.433e+03,1.591e+03,2.483e+04,3.486e+04
182.0,8.360e+03,1.354e+03,2.441e+04,3.413e+04
183.5,8.018e+03,1.056e+03,2.363e+04,3.271e+04
185.1,7.105e+03,7.310e+02,2.106e+04,2.890e+04
186.6,6.680e+03,5.896e+02,1.998e+04,2.725e+04
188.2,6.893e+03,5.554e+02,2.106e+04,2.851e+04
189.7,7.458e+03,5.612e+02,2.280e+04,3.082e+04
191.2,7.891e+03,4.730e+02,2.484e+04,3.321e+04
192.8,8.060e+03,4.741e+02,2.571e+04,3.425e+04
194.3,8.244e+03,5.014e+02,2.683e+04,3.557e+04
195.9,7.622e+03,5.947e+02,2.494e+04,3.316e+04
197.4,6.241e+03,6.328e+02,1.976e+04,2.664e+04
199.0,6.609e+03,7.465e+02,2.068e+04,2.804e+04
