freq,psd_x,psd_y,psd_z,psd_xyz
108.9,4.450e+03,3.769e+04,3.009e+03,4.515e+04
110.4,4.007e+03,3.488e+04,3.419e+03,4.231e+04
112.0,3.763e+03,3.980e+04,3.068e+03,4.663e+04
113.5,3.631e+03,4.813e+04,3.065e+03,5.483e+04
115.1,3.267e+03,4.677e+04,3.198e+03,5.323e+04
116.6,3.060e+03,4.421e+04,3.486e+03,5.076e+04
118.2,3.222e+03,4.287e+04,4.135e+03,5.023e+04
119.7,3.715e+03,4.524e+04,4.518e+03,5.347e+04
121.3,3.821e+03,4.584e+04,4.703e+03,5.437e+04
122.9,3.771e+03,4.423e+04,4.841e+03,5.285e+04
124.4,3.660e+03,4.175e+04,5.013e+03,5.043e+04
126.0,3.350e+03,3.937e+04,5.144e+03,4.787e+04
127.5,3.131e+03,3.753e+04,5.278e+03,4.594e+04
129.1,3.031e+03,3.595e+04,5.257e+03,4.424e+04
130.6,2.936e+03,3.254e+04,5.171e+03,4.064e+04
132.2,2.712e+03,2.467e+04,4.850e+03,3.223e+04
133.7,2.057e+03,9.635e+03,4.460e+03,1.615e+04
135.3,2.120e+03,3.993e+03,5.166e+03,1.128e+04
136.9,2.717e+03,3.152e+03,7.063e+03,1.293e+04
138.4,3.952e+03,2.623e+03,1.095e+04,1.753e+04
140.0,5.890e+03,2.093e+03,1.682e+04,2.480e+04
141.5,7.876e+03,1.954e+03,2.445e+04,3.428e+04
143.1,9.563e+03,2.083e+03,3.054e+04,4.218e+04
144.6,1.228e+04,2.415e+03,3.877e+04,5.346e+04
146.2,1.588e+04,3.808e+03,5.065e+04,7.033e+04
147.7,1.924e+04,5.096e+03,6.177e+04,8.610e+04
149.3,1.963e+04,4.396e+03,6.458e+04,8.861e+04
150.9,1.913e+04,2.401e+03,6.259e+04,8.412e+04
152.4,1.680e+04,1.600e+03,5.547e+04,7.387e+04
154.0,1.194e+04,1.758e+03,4.009e+04,5.379e+04
155.5,6.935e+03,2.895e+03,2.464e+04,3.447e+04
157.1,4.022e+03,4.040e+03,1.517e+04,2.323e+04
158.6,2.139e+03,5.165e+03,8.457e+03,1.576e+04
160.2,1.160e+03,6.294e+03,4.668e+03,1.212e+04
161.7,8.127e+02,7.003e+03,2.923e+03,1.074e+04
163.3,7.929e+02,7.276e+03,2.460e+03,1.053e+04
164.8,1.096e+03,7.063e+03,2.982e+03,1.114e+04
166.4,1.401e+03,6.526e+03,3.739e+03,1.167e+04
168.0,1.631e+03,5.915e+03,4.339e+03,1.188e+04
169.5,1.814e+03,5.666e+03,4.885e+03,1.236e+04
171.1,2.015e+03,5.938e+03,5.370e+03,1.332e+04
172.6,2.041e+03,6.404e+03,5.871e+03,1.432e+04
174.2,2.179e+03,6.605e+03,6.483e+03,1.527e+04
175.7,2.185e+03,6.531e+03,6.607e+03,1.532e+04
177.3,2.240e+03,6.526e+03,6.862e+03,1.563e+04
178.8,2.172e+03,6.940e+03,7.061e+03,1.617e+04
180.4,2.249e+03,7.418e+03,6.975e+03,1.664e+04
182.0,2.318e+03,7.887e+03,6.225e+03,1.643e+04
183.5,2.284e+03,8.531e+03,5.636e+03,1.645e+04
185.1,2.309e+03,9.096e+03,5.817e+03,1.722e+04
186.6,2.376e+03,9.493e+03,6.181e+03,1.805e+04
188.2,2.141e+03,1.073e+04,6.203e+03,1.907e+04
189.7,1.790e+03,1.181e+04,5.854e+03,1.945e+04
191.3,1.795e+03,1.249e+04,6.026e+03,2.031e+04
192.8,1.807e+03,1.275e+04,6.537e+03,2.109e+04
194.4,1.763e+03,1.230e+04,6.879e+03,2.094e+04
196.0,1.826e+03,1.029e+04,6.779e+03,1.889e+04
197.5,1.806e+03,7.497e+03,6.542e+03,1.585e+04
199.1,2.029e+03,7.196e+03,7.367e+03,1.659e+04
