freq,psd_x,psd_y,psd_z,psd_xyz
0.0,9.967e+01,3.687e+02,1.250e+01,4.809e+02
1.5,7.078e+01,2.231e+02,4.788e+01,3.417e+02
3.1,1.759e+01,3.119e+01,5.331e+01,1.021e+02
4.6,1.773e+01,3.579e+02,5.351e+01,4.292e+02
6.2,2.039e+01,1.292e+03,5.114e+01,1.364e+03
7.7,2.368e+01,2.181e+03,5.073e+01,2.256e+03
9.3,2.079e+01,3.174e+03,5.140e+01,3.246e+03
10.8,2.161e+01,4.598e+03,5.515e+01,4.675e+03
12.3,2.034e+01,6.610e+03,5.771e+01,6.688e+03
13.9,1.934e+01,9.243e+03,5.556e+01,9.318e+03
15.4,3.073e+01,1.241e+04,5.684e+01,1.250e+04
17.0,6.963e+01,1.493e+04,7.918e+01,1.508e+04
18.5,7.368e+01,1.595e+04,1.002e+02,1.612e+04
20.0,4.387e+01,1.869e+04,8.225e+01,1.882e+04
21.6,2.874e+01,2.490e+04,5.906e+01,2.499e+04
23.1,5.482e+01,3.384e+04,7.748e+01,3.398e+04
24.7,1.922e+02,4.598e+04,1.262e+02,4.630e+04
26.2,6.428e+02,6.144e+04,1.382e+02,6.222e+04
27.8,1.152e+03,7.399e+04,9.829e+01,7.524e+04
29.3,1.001e+03,8.852e+04,1.526e+02,8.968e+04
30.8,8.214e+02,1.120e+05,1.442e+02,1.129e+05
32.4,3.534e+03,1.456e+05,1.261e+02,1.493e+05
33.9,2.320e+04,1.690e+05,2.508e+02,1.925e+05
35.5,5.995e+04,1.525e+05,5.466e+02,2.130e+05
37.0,8.489e+04,1.390e+05,9.492e+02,2.248e+05
38.6,1.167e+05,1.444e+05,1.790e+03,2.629e+05
40.1,1.666e+05,1.814e+05,2.453e+03,3.505e+05
41.6,2.207e+05,2.825e+05,2.666e+03,5.058e+05
43.2,2.211e+05,3.894e+05,3.012e+03,6.135e+05
44.7,2.104e+05,5.090e+05,3.580e+03,7.230e+05
46.3,1.988e+05,6.276e+05,2.482e+03,8.289e+05
47.8,1.734e+05,6.510e+05,1.656e+03,8.261e+05
49.3,1.466e+05,5.518e+05,2.161e+03,7.006e+05
50.9,1.268e+05,4.486e+05,2.258e+03,5.776e+05
52.4,1.113e+05,3.832e+05,2.414e+03,4.969e+05
54.0,1.000e+05,3.350e+05,2.155e+03,4.372e+05
55.5,8.745e+04,2.885e+05,2.082e+03,3.781e+05
57.1,6.915e+04,2.315e+05,2.325e+03,3.030e+05
58.6,5.540e+04,1.897e+05,3.070e+03,2.482e+05
60.1,5.238e+04,1.803e+05,4.005e+03,2.367e+05
61.7,4.975e+04,1.707e+05,3.452e+03,2.239e+05
63.2,4.317e+04,1.512e+05,1.850e+03,1.963e+05
64.8,3.502e+04,1.290e+05,7.738e+02,1.648e+05
66.3,2.751e+04,1.103e+05,4.767e+02,1.383e+05
67.8,2.301e+04,9.654e+04,7.901e+02,1.203e+05
69.4,2.426e+04,1.009e+05,1.026e+03,1.261e+05
70.9,2.605e+04,1.116e+05,9.485e+02,1.386e+05
72.5,2.663e+04,1.169e+05,9.339e+02,1.445e+05
74.0,2.704e+04,1.177e+05,8.206e+02,1.455e+05
75.6,2.634e+04,1.129e+05,6.505e+02,1.399e+05
77.1,2.541e+04,1.041e+05,6.615e+02,1.302e+05
78.6,2.431e+04,9.303e+04,8.557e+02,1.182e+05
80.2,2.177e+04,8.107e+04,1.013e+03,1.039e+05
81.7,1.819e+04,6.716e+04,1.235e+03,8.658e+04
83.3,1.583e+04,5.970e+04,1.688e+03,7.722e+04
84.8,1.402e+04,5.739e+04,2.402e+03,7.381e+04
86.4,1.126e+04,6.065e+04,3.178e+03,7.509e+04
87.9,7.894e+03,7.094e+04,3.931e+03,8.276e+04
89.4,5.264e+03,7.395e+04,4.403e+03,8.361e+04
91.0,3.889e+03,6.974e+04,4.139e+03,7.777e+04
92.5,2.806e+03,6.278e+04,2.828e+03,6.842e+04
94.1,2.050e+03,5.563e+04,1.679e+03,5.936e+04
95.6,1.916e+03,5.214e+04,1.570e+03,5.562e+04
97.1,1.500e+03,4.793e+04,2.308e+03,5.174e+04
98.7,1.057e+03,4.409e+04,3.437e+03,4.858e+04
100.2,1.112e+03,4.286e+04,4.267e+03,4.824e+04
101.8,2.159e+03,4.486e+04,4.259e+03,5.128e+04
103.3,4.380e+03,4.766e+04,4.193e+03,5.624e+04
104.9,6.291e+03,4.519e+04,3.545e+03,5.503e+04
106.4,7.495e+03,4.364e+04,2.674e+03,5.381e+04
107.9,8.045e+03,4.436e+04,1.931e+03,5.433e+04
109.5,7.660e+03,4.472e+04,1.536e+03,5.392e+04
111.0,6.524e+03,4.346e+04,1.399e+03,5.138e+04
112.6,5.313e+03,4.031e+04,1.392e+03,4.701e+04
114.1,4.211e+03,3.621e+04,1.492e+03,4.192e+04
115.7,3.689e+03,3.382e+04,1.674e+03,3.918e+04
