freq,psd_x,psd_y,psd_z,psd_xyz
131.7,3.604e+03,5.441e+04,4.549e+03,6.256e+04
133.3,1.843e+03,3.352e+04,4.069e+03,3.944e+04
134.8,7.767e+02,1.667e+04,4.015e+03,2.146e+04
136.4,1.348e+03,1.202e+04,5.264e+03,1.863e+04
137.9,2.456e+03,9.007e+03,7.942e+03,1.940e+04
139.4,3.333e+03,7.772e+03,1.004e+04,2.114e+04
141.0,4.432e+03,6.981e+03,1.319e+04,2.460e+04
142.5,6.034e+03,5.865e+03,1.758e+04,2.948e+04
144.1,7.730e+03,5.159e+03,2.162e+04,3.451e+04
145.6,8.188e+03,4.518e+03,2.246e+04,3.517e+04
147.2,7.141e+03,4.110e+03,2.000e+04,3.125e+04
148.7,5.909e+03,4.295e+03,1.694e+04,2.714e+04
150.3,4.876e+03,5.417e+03,1.471e+04,2.500e+04
151.8,3.599e+03,5.491e+03,1.121e+04,2.030e+04
153.4,2.423e+03,4.854e+03,7.565e+03,1.484e+04
154.9,1.798e+03,4.406e+03,5.605e+03,1.181e+04
156.5,1.375e+03,4.066e+03,4.019e+03,9.460e+03
158.0,1.254e+03,3.733e+03,3.261e+03,8.248e+03
159.6,1.048e+03,3.343e+03,2.688e+03,7.078e+03
161.1,9.274e+02,2.693e+03,2.369e+03,5.989e+03
162.7,1.067e+03,2.204e+03,2.705e+03,5.976e+03
164.2,1.104e+03,2.015e+03,2.572e+03,5.691e+03
165.8,1.098e+03,2.110e+03,2.480e+03,5.688e+03
167.3,1.023e+03,2.082e+03,2.296e+03,5.401e+03
168.9,9.672e+02,1.896e+03,1.936e+03,4.799e+03
170.4,1.052e+03,1.866e+03,2.031e+03,4.949e+03
172.0,1.282e+03,1.906e+03,2.468e+03,5.656e+03
173.5,1.225e+03,1.903e+03,2.545e+03,5.673e+03
175.1,9.122e+02,1.781e+03,1.844e+03,4.537e+03
176.6,8.238e+02,1.780e+03,1.478e+03,4.082e+03
178.2,8.474e+02,1.802e+03,1.595e+03,4.244e+03
179.7,1.136e+03,2.021e+03,2.220e+03,5.377e+03
181.3,1.287e+03,2.355e+03,2.529e+03,6.171e+03
182.8,1.131e+03,2.903e+03,2.322e+03,6.355e+03
184.4,1.136e+03,3.804e+03,2.427e+03,7.366e+03
185.9,1.275e+03,4.860e+03,2.671e+03,8.805e+03
187.5,1.664e+03,6.087e+03,3.516e+03,1.127e+04
189.0,1.954e+03,6.887e+03,4.255e+03,1.310e+04
190.6,1.945e+03,7.007e+03,4.213e+03,1.317e+04
192.1,2.012e+03,6.308e+03,4.122e+03,1.244e+04
193.7,1.885e+03,5.204e+03,3.977e+03,1.107e+04
195.2,1.612e+03,4.732e+03,3.386e+03,9.730e+03
196.8,1.367e+03,4.468e+03,2.956e+03,8.791e+03
198.3,1.247e+03,4.383e+03,2.839e+03,8.468e+03
199.9,1.106e+03,4.346e+03,2.703e+03,8.155e+03
