freq,psd_x,psd_y,psd_z,psd_xyz
154.0,3.068e+04,1.726e+04,1.043e+05,1.523e+05
155.5,2.829e+04,1.484e+04,1.008e+05,1.439e+05
157.1,3.030e+04,1.443e+04,1.090e+05,1.537e+05
158.6,3.486e+04,1.623e+04,1.265e+05,1.775e+05
160.2,3.604e+04,1.606e+04,1.327e+05,1.848e+05
161.8,3.082e+04,1.268e+04,1.140e+05,1.574e+05
163.3,2.095e+04,8.445e+03,8.068e+04,1.101e+05
164.9,1.449e+04,5.946e+03,5.677e+04,7.721e+04
166.4,1.171e+04,4.728e+03,4.394e+04,6.037e+04
168.0,9.209e+03,3.854e+03,3.194e+04,4.501e+04
169.5,7.842e+03,3.538e+03,2.489e+04,3.627e+04
171.1,8.846e+03,4.225e+03,2.596e+04,3.903e+04
172.6,1.186e+04,5.277e+03,3.656e+04,5.370e+04
174.2,1.276e+04,5.400e+03,4.048e+04,5.864e+04
175.7,1.187e+04,4.891e+03,3.760e+04,5.435e+04
177.3,1.064e+04,4.465e+03,3.332e+04,4.842e+04
178.9,1.073e+04,4.580e+03,3.357e+04,4.889e+04
180.4,1.140e+04,4.864e+03,3.635e+04,5.261e+04
182.0,1.180e+04,5.053e+03,3.873e+04,5.558e+04
183.5,1.184e+04,4.805e+03,4.033e+04,5.698e+04
185.1,1.172e+04,4.678e+03,4.028e+04,5.669e+04
186.6,1.260e+04,5.046e+03,4.297e+04,6.061e+04
188.2,1.422e+04,6.253e+03,4.830e+04,6.877e+04
189.7,1.575e+04,6.980e+03,5.670e+04,7.943e+04
191.3,1.690e+04,7.745e+03,6.240e+04,8.705e+04
192.9,1.731e+04,7.955e+03,6.342e+04,8.868e+04
194.4,1.678e+04,7.066e+03,6.371e+04,8.755e+04
196.0,1.636e+04,6.407e+03,6.199e+04,8.476e+04
197.5,1.453e+04,5.263e+03,5.544e+04,7.523e+04
199.1,1.381e+04,4.680e+03,5.280e+04,7.129e+04
