freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.503e+01,2.842e+02,1.038e+01,3.196e+02
1.5,3.358e+01,1.752e+02,5.053e+01,2.593e+02
3.1,2.789e+01,3.038e+01,5.755e+01,1.158e+02
4.6,2.587e+01,3.761e+02,5.634e+01,4.583e+02
6.2,2.680e+01,1.299e+03,5.465e+01,1.381e+03
7.7,2.497e+01,2.104e+03,5.731e+01,2.186e+03
9.3,2.939e+01,3.101e+03,5.390e+01,3.184e+03
10.8,3.012e+01,4.541e+03,5.296e+01,4.624e+03
12.4,3.094e+01,6.818e+03,5.712e+01,6.906e+03
13.9,2.939e+01,9.646e+03,6.277e+01,9.739e+03
15.5,3.397e+01,1.292e+04,6.051e+01,1.301e+04
17.0,7.017e+01,1.504e+04,7.181e+01,1.519e+04
18.6,8.894e+01,1.670e+04,8.835e+01,1.687e+04
20.1,7.126e+01,2.124e+04,1.148e+02,2.143e+04
21.7,7.079e+01,2.708e+04,8.103e+01,2.723e+04
23.2,6.351e+01,3.403e+04,5.680e+01,3.415e+04
24.7,6.401e+01,4.425e+04,6.220e+01,4.438e+04
26.3,8.867e+01,5.698e+04,7.107e+01,5.714e+04
27.8,1.426e+02,7.668e+04,1.449e+02,7.697e+04
29.4,1.776e+02,1.088e+05,2.585e+02,1.092e+05
30.9,2.220e+02,1.526e+05,5.745e+02,1.534e+05
32.5,4.998e+02,2.236e+05,9.685e+02,2.251e+05
34.0,1.050e+03,3.196e+05,1.205e+03,3.218e+05
35.6,2.075e+03,3.800e+05,1.298e+03,3.834e+05
37.1,2.725e+03,3.978e+05,1.027e+03,4.015e+05
38.7,4.927e+03,4.207e+05,1.422e+03,4.271e+05
40.2,5.367e+03,4.155e+05,1.481e+03,4.223e+05
41.8,5.530e+03,3.498e+05,1.014e+03,3.563e+05
43.3,6.173e+03,2.556e+05,7.444e+02,2.625e+05
44.9,6.991e+03,1.800e+05,5.716e+02,1.876e+05
46.4,9.870e+03,1.418e+05,4.559e+02,1.522e+05
47.9,1.533e+04,1.168e+05,2.899e+02,1.324e+05
49.5,2.275e+04,9.157e+04,2.091e+02,1.145e+05
51.0,3.139e+04,6.777e+04,2.272e+02,9.939e+04
52.6,3.539e+04,4.864e+04,1.841e+02,8.421e+04
54.1,3.345e+04,3.159e+04,1.047e+02,6.515e+04
55.7,3.177e+04,1.752e+04,1.107e+02,4.940e+04
57.2,3.647e+04,1.013e+04,2.101e+02,4.681e+04
58.8,4.347e+04,8.958e+03,2.749e+02,5.270e+04
60.3,5.096e+04,1.610e+04,5.434e+02,6.761e+04
61.9,5.983e+04,3.591e+04,1.637e+03,9.737e+04
63.4,6.203e+04,6.075e+04,4.007e+03,1.268e+05
65.0,5.768e+04,7.568e+04,6.473e+03,1.398e+05
66.5,4.924e+04,7.371e+04,5.133e+03,1.281e+05
68.0,4.349e+04,6.611e+04,3.662e+03,1.133e+05
69.6,4.229e+04,6.109e+04,3.817e+03,1.072e+05
71.1,4.304e+04,5.787e+04,3.934e+03,1.048e+05
72.7,4.061e+04,5.346e+04,3.554e+03,9.762e+04
74.2,3.908e+04,5.417e+04,3.275e+03,9.652e+04
75.8,4.071e+04,6.104e+04,3.154e+03,1.049e+05
77.3,3.862e+04,6.177e+04,2.884e+03,1.033e+05
78.9,3.750e+04,6.214e+04,2.093e+03,1.017e+05
80.4,4.006e+04,6.766e+04,1.102e+03,1.088e+05
82.0,3.474e+04,6.064e+04,5.462e+02,9.593e+04
83.5,2.665e+04,4.909e+04,4.626e+02,7.620e+04
85.1,2.082e+04,4.239e+04,4.737e+02,6.369e+04
86.6,1.547e+04,4.059e+04,6.221e+02,5.669e+04
88.2,1.009e+04,4.186e+04,7.357e+02,5.269e+04
89.7,6.626e+03,4.698e+04,8.652e+02,5.448e+04
91.2,3.875e+03,4.781e+04,1.042e+03,5.273e+04
92.8,2.409e+03,4.374e+04,1.071e+03,4.722e+04
94.3,1.925e+03,4.140e+04,1.104e+03,4.443e+04
95.9,1.989e+03,4.281e+04,1.045e+03,4.585e+04
97.4,2.425e+03,4.960e+04,8.648e+02,5.289e+04
99.0,4.086e+03,5.685e+04,1.258e+03,6.219e+04
100.5,7.653e+03,6.008e+04,2.878e+03,7.061e+04
102.1,1.290e+04,6.161e+04,4.473e+03,7.899e+04
103.6,1.726e+04,6.262e+04,4.199e+03,8.408e+04
105.2,1.769e+04,5.752e+04,2.647e+03,7.786e+04
106.7,1.697e+04,5.176e+04,1.662e+03,7.040e+04
108.3,1.620e+04,4.622e+04,1.435e+03,6.386e+04
109.8,1.516e+04,4.025e+04,1.393e+03,5.681e+04
111.4,1.382e+04,3.599e+04,1.349e+03,5.115e+04
112.9,1.258e+04,3.308e+04,1.431e+03,4.710e+04
114.4,1.183e+04,3.111e+04,1.585e+03,4.452e+04
116.0,1.087e+04,2.983e+04,1.751e+03,4.245e+04
117.5,1.033e+04,2.947e+04,1.922e+03,4.172e+04
119.1,1.081e+04,3.021e+04,2.118e+03,4.313e+04
120.6,1.140e+04,3.005e+04,2.429e+03,4.388e+04
122.2,1.144e+04,3.027e+04,2.771e+03,4.449e+04
123.7,1.122e+04,3.431e+04,3.032e+03,4.856e+04
125.3,1.109e+04,4.313e+04,2.937e+03,5.715e+04
126.8,1.064e+04,5.256e+04,2.552e+03,6.576e+04
128.4,9.477e+03,5.793e+04,2.265e+03,6.967e+04
129.9,8.419e+03,5.631e+04,2.501e+03,6.723e+04
131.5,8.584e+03,5.924e+04,2.255e+03,7.007e+04
133.0,4.243e+03,2.959e+04,1.038e+03,3.487e+04
134.6,4.482e+02,2.788e+03,1.544e+02,3.390e+03
136.1,1.687e+02,8.442e+02,1.030e+02,1.116e+03
137.6,1.337e+02,6.850e+02,1.629e+02,9.816e+02
139.2,1.162e+02,5.688e+02,1.737e+02,8.586e+02
140.7,1.041e+02,4.844e+02,1.768e+02,7.653e+02
142.3,8.747e+01,4.354e+02,1.845e+02,7.074e+02
143.8,8.520e+01,4.226e+02,1.694e+02,6.772e+02
145.4,8.429e+01,3.785e+02,1.549e+02,6.178e+02
146.9,8.651e+01,3.760e+02,1.486e+02,6.111e+02
148.5,9.078e+01,4.069e+02,1.282e+02,6.259e+02
150.0,1.114e+02,4.187e+02,1.111e+02,6.412e+02
151.6,1.271e+02,4.087e+02,1.090e+02,6.448e+02
153.1,1.587e+02,4.635e+02,1.401e+02,7.623e+02
154.7,2.022e+02,8.695e+02,2.400e+02,1.312e+03
156.2,2.286e+02,1.642e+03,3.699e+02,2.240e+03
157.7,3.056e+02,3.051e+03,5.739e+02,3.930e+03
159.3,4.070e+02,3.152e+03,5.424e+02,4.101e+03
160.8,4.705e+02,2.057e+03,3.291e+02,2.857e+03
162.4,4.933e+02,1.380e+03,2.057e+02,2.079e+03
163.9,4.989e+02,9.456e+02,1.757e+02,1.620e+03
165.5,4.300e+02,7.561e+02,1.275e+02,1.314e+03
167.0,3.654e+02,7.827e+02,1.027e+02,1.251e+03
168.6,3.649e+02,9.476e+02,9.218e+01,1.405e+03
170.1,3.850e+02,1.308e+03,9.522e+01,1.788e+03
171.7,4.280e+02,2.411e+03,1.145e+02,2.953e+03
173.2,4.366e+02,3.509e+03,1.519e+02,4.097e+03
174.8,3.991e+02,3.526e+03,1.731e+02,4.099e+03
176.3,3.231e+02,2.999e+03,1.666e+02,3.489e+03
177.9,2.432e+02,2.081e+03,1.536e+02,2.477e+03
179.4,1.369e+02,1.378e+03,1.336e+02,1.648e+03
180.9,1.137e+02,1.222e+03,1.194e+02,1.455e+03
182.5,1.065e+02,1.169e+03,1.102e+02,1.386e+03
184.0,1.067e+02,1.029e+03,1.040e+02,1.239e+03
185.6,1.103e+02,8.946e+02,1.043e+02,1.109e+03
187.1,1.053e+02,8.503e+02,8.899e+01,1.045e+03
188.7,9.666e+01,8.799e+02,8.210e+01,1.059e+03
190.2,9.154e+01,9.273e+02,8.218e+01,1.101e+03
191.8,9.374e+01,9.049e+02,8.977e+01,1.088e+03
193.3,1.282e+02,9.261e+02,9.672e+01,1.151e+03
194.9,1.214e+02,9.653e+02,1.184e+02,1.205e+03
196.4,1.019e+02,8.392e+02,1.160e+02,1.057e+03
198.0,9.374e+01,8.680e+02,1.059e+02,1.068e+03
199.5,9.978e+01,9.703e+02,1.153e+02,1.185e+03
