freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.331e+02,4.280e+02,2.531e+01,5.864e+02
1.5,1.759e+02,3.044e+02,5.668e+01,5.370e+02
3.1,1.258e+02,1.299e+02,5.559e+01,3.113e+02
4.6,1.131e+02,4.803e+02,5.649e+01,6.498e+02
6.2,1.177e+02,1.403e+03,5.425e+01,1.575e+03
7.7,1.537e+02,2.196e+03,5.414e+01,2.404e+03
9.3,1.259e+02,3.111e+03,5.405e+01,3.291e+03
10.8,1.431e+02,4.372e+03,5.583e+01,4.571e+03
12.4,1.374e+02,6.266e+03,5.670e+01,6.460e+03
13.9,1.509e+02,8.812e+03,5.718e+01,9.020e+03
15.5,1.432e+02,1.169e+04,6.166e+01,1.190e+04
17.0,1.728e+02,1.365e+04,7.179e+01,1.390e+04
18.6,1.737e+02,1.489e+04,6.888e+01,1.513e+04
20.1,1.389e+02,1.722e+04,6.371e+01,1.742e+04
21.6,1.228e+02,2.202e+04,6.633e+01,2.220e+04
23.2,1.381e+02,2.754e+04,7.206e+01,2.775e+04
24.7,2.343e+02,3.604e+04,9.235e+01,3.637e+04
26.3,4.461e+02,4.610e+04,9.836e+01,4.665e+04
27.8,6.576e+02,5.520e+04,1.140e+02,5.597e+04
29.4,4.593e+02,6.559e+04,1.394e+02,6.619e+04
30.9,4.128e+02,7.846e+04,1.287e+02,7.900e+04
32.5,1.010e+03,9.549e+04,1.392e+02,9.664e+04
34.0,4.136e+03,1.166e+05,1.958e+02,1.209e+05
35.6,2.307e+04,1.313e+05,2.478e+02,1.546e+05
37.1,7.123e+04,1.330e+05,2.273e+02,2.045e+05
38.6,1.181e+05,1.275e+05,4.276e+02,2.461e+05
40.2,1.537e+05,1.266e+05,8.174e+02,2.811e+05
41.7,1.857e+05,1.606e+05,7.052e+02,3.470e+05
43.3,1.724e+05,2.197e+05,8.226e+02,3.929e+05
44.8,1.731e+05,3.379e+05,2.367e+03,5.134e+05
46.4,2.482e+05,6.670e+05,9.500e+03,9.247e+05
47.9,3.612e+05,1.203e+06,2.522e+04,1.589e+06
49.5,3.772e+05,1.445e+06,4.494e+04,1.867e+06
51.0,2.960e+05,1.245e+06,5.987e+04,1.601e+06
52.6,2.266e+05,9.709e+05,5.136e+04,1.249e+06
54.1,1.891e+05,7.730e+05,2.775e+04,9.898e+05
55.7,1.680e+05,6.540e+05,1.822e+04,8.403e+05
57.2,1.424e+05,5.381e+05,1.063e+04,6.911e+05
58.7,1.172e+05,4.521e+05,7.443e+03,5.768e+05
60.3,1.061e+05,4.236e+05,1.128e+04,5.409e+05
61.8,9.571e+04,3.788e+05,9.668e+03,4.842e+05
63.4,8.046e+04,3.250e+05,6.101e+03,4.116e+05
64.9,6.534e+04,2.734e+05,3.791e+03,3.426e+05
66.5,5.124e+04,2.241e+05,2.498e+03,2.779e+05
68.0,4.046e+04,1.848e+05,2.405e+03,2.277e+05
69.6,3.617e+04,1.700e+05,3.502e+03,2.097e+05
71.1,3.478e+04,1.635e+05,4.333e+03,2.026e+05
72.7,3.545e+04,1.625e+05,4.612e+03,2.025e+05
74.2,3.476e+04,1.548e+05,4.522e+03,1.940e+05
75.7,3.258e+04,1.409e+05,4.134e+03,1.776e+05
77.3,3.034e+04,1.278e+05,3.337e+03,1.614e+05
78.8,2.770e+04,1.156e+05,2.675e+03,1.460e+05
80.4,2.478e+04,1.054e+05,2.643e+03,1.328e+05
81.9,2.138e+04,9.802e+04,2.573e+03,1.220e+05
83.5,1.640e+04,9.622e+04,2.712e+03,1.153e+05
85.0,1.050e+04,9.807e+04,2.969e+03,1.115e+05
86.6,5.545e+03,9.828e+04,3.275e+03,1.071e+05
88.1,2.953e+03,9.584e+04,3.494e+03,1.023e+05
89.7,1.928e+03,9.180e+04,3.971e+03,9.770e+04
91.2,1.785e+03,8.396e+04,4.825e+03,9.057e+04
92.8,1.892e+03,7.452e+04,5.769e+03,8.218e+04
94.3,2.280e+03,6.706e+04,7.004e+03,7.635e+04
95.8,3.044e+03,6.366e+04,7.473e+03,7.418e+04
97.4,4.117e+03,6.420e+04,7.930e+03,7.625e+04
98.9,6.815e+03,5.919e+04,7.067e+03,7.307e+04
100.5,9.779e+03,5.810e+04,5.703e+03,7.358e+04
102.0,1.230e+04,5.375e+04,3.842e+03,6.989e+04
103.6,1.219e+04,4.804e+04,1.600e+03,6.183e+04
105.1,9.092e+03,4.430e+04,1.223e+03,5.461e+04
106.7,6.300e+03,4.052e+04,2.899e+03,4.972e+04
108.2,4.768e+03,3.782e+04,5.207e+03,4.779e+04
109.8,4.510e+03,3.906e+04,6.109e+03,4.968e+04
111.3,4.437e+03,4.142e+04,5.412e+03,5.127e+04
112.9,4.057e+03,4.008e+04,4.375e+03,4.851e+04
114.4,3.645e+03,3.897e+04,3.233e+03,4.584e+04
115.9,3.532e+03,3.809e+04,2.960e+03,4.458e+04
117.5,3.806e+03,3.676e+04,3.248e+03,4.381e+04
119.0,3.798e+03,3.447e+04,3.584e+03,4.186e+04
120.6,3.972e+03,3.276e+04,3.996e+03,4.073e+04
122.1,4.173e+03,3.187e+04,4.068e+03,4.011e+04
123.7,4.309e+03,3.122e+04,4.002e+03,3.953e+04
125.2,4.450e+03,3.086e+04,3.885e+03,3.920e+04
126.8,4.608e+03,3.111e+04,4.172e+03,3.989e+04
128.3,5.115e+03,3.182e+04,4.473e+03,4.141e+04
129.9,6.511e+03,3.201e+04,5.578e+03,4.410e+04
131.4,8.208e+03,3.170e+04,7.144e+03,4.705e+04
132.9,6.223e+03,1.781e+04,8.947e+03,3.298e+04
134.5,3.624e+03,4.048e+03,1.176e+04,1.943e+04
136.0,4.135e+03,2.378e+03,1.604e+04,2.255e+04
137.6,5.105e+03,1.400e+03,2.163e+04,2.813e+04
139.1,6.646e+03,1.517e+03,2.827e+04,3.643e+04
140.7,8.690e+03,3.199e+03,3.586e+04,4.775e+04
142.2,8.964e+03,4.954e+03,3.481e+04,4.873e+04
143.8,7.973e+03,5.748e+03,2.791e+04,4.163e+04
145.3,5.827e+03,5.738e+03,1.897e+04,3.053e+04
