freq,psd_x,psd_y,psd_z,psd_xyz
0.0,9.689e+00,1.462e+01,2.906e+02,3.149e+02
1.5,1.862e+01,3.317e+01,1.955e+02,2.473e+02
3.1,1.882e+01,3.239e+01,6.053e+01,1.117e+02
4.6,1.848e+01,2.728e+01,3.767e+02,4.225e+02
6.2,1.740e+01,2.729e+01,1.231e+03,1.276e+03
7.7,1.735e+01,2.752e+01,2.021e+03,2.066e+03
9.3,1.861e+01,2.728e+01,2.874e+03,2.920e+03
10.8,1.826e+01,2.944e+01,3.882e+03,3.930e+03
12.4,1.786e+01,2.853e+01,5.127e+03,5.174e+03
13.9,1.753e+01,2.693e+01,6.706e+03,6.750e+03
15.5,1.794e+01,2.707e+01,8.806e+03,8.851e+03
17.0,2.009e+01,3.277e+01,1.131e+04,1.137e+04
18.5,2.228e+01,3.471e+01,1.347e+04,1.353e+04
20.1,2.010e+01,3.296e+01,1.495e+04,1.501e+04
21.6,1.961e+01,3.289e+01,1.763e+04,1.769e+04
23.2,1.818e+01,3.659e+01,2.191e+04,2.196e+04
24.7,1.913e+01,4.309e+01,2.810e+04,2.816e+04
26.3,2.201e+01,5.588e+01,3.262e+04,3.270e+04
27.8,3.089e+01,5.787e+01,3.422e+04,3.430e+04
29.4,4.654e+01,5.989e+01,3.801e+04,3.812e+04
30.9,4.058e+01,5.855e+01,4.425e+04,4.434e+04
32.5,2.544e+01,7.081e+01,5.232e+04,5.242e+04
34.0,2.422e+01,1.072e+02,6.499e+04,6.512e+04
35.6,3.258e+01,1.762e+02,7.993e+04,8.014e+04
37.1,4.991e+01,3.001e+02,1.002e+05,1.005e+05
38.6,8.263e+01,4.655e+02,1.292e+05,1.298e+05
40.2,9.496e+01,6.571e+02,1.594e+05,1.602e+05
41.7,1.278e+02,1.029e+03,2.137e+05,2.149e+05
43.3,3.850e+02,1.747e+03,2.841e+05,2.862e+05
44.8,1.626e+03,2.989e+03,3.656e+05,3.702e+05
46.4,6.132e+03,5.311e+03,5.077e+05,5.191e+05
47.9,1.227e+04,7.708e+03,6.011e+05,6.211e+05
49.5,1.373e+04,8.704e+03,5.963e+05,6.187e+05
51.0,1.648e+04,1.422e+04,7.808e+05,8.115e+05
52.6,1.603e+04,1.863e+04,8.599e+05,8.946e+05
54.1,1.302e+04,1.721e+04,6.618e+05,6.921e+05
55.6,1.135e+04,1.502e+04,4.644e+05,4.908e+05
57.2,8.326e+03,1.034e+04,3.053e+05,3.240e+05
58.7,5.163e+03,7.410e+03,2.170e+05,2.295e+05
60.3,3.706e+03,5.115e+03,1.455e+05,1.543e+05
61.8,2.802e+03,3.773e+03,1.116e+05,1.182e+05
63.4,1.950e+03,2.824e+03,9.473e+04,9.950e+04
64.9,1.383e+03,2.151e+03,8.262e+04,8.615e+04
66.5,1.195e+03,1.998e+03,7.373e+04,7.692e+04
68.0,8.604e+02,1.758e+03,6.438e+04,6.700e+04
69.6,6.843e+02,1.825e+03,5.860e+04,6.111e+04
71.1,8.311e+02,2.515e+03,5.656e+04,5.991e+04
72.6,1.166e+03,3.278e+03,5.371e+04,5.816e+04
74.2,1.202e+03,2.945e+03,4.165e+04,4.580e+04
75.7,1.309e+03,2.584e+03,3.016e+04,3.405e+04
77.3,1.770e+03,2.880e+03,2.324e+04,2.789e+04
78.8,2.352e+03,3.201e+03,2.178e+04,2.733e+04
80.4,2.398e+03,2.965e+03,2.621e+04,3.157e+04
81.9,2.681e+03,4.698e+03,3.502e+04,4.240e+04
83.5,3.410e+03,7.644e+03,4.311e+04,5.417e+04
85.0,3.635e+03,8.975e+03,4.470e+04,5.731e+04
86.6,4.611e+03,1.160e+04,4.380e+04,6.001e+04
88.1,5.523e+03,1.269e+04,4.415e+04,6.236e+04
89.6,6.122e+03,1.302e+04,4.638e+04,6.552e+04
91.2,6.694e+03,1.408e+04,4.729e+04,6.806e+04
92.7,6.099e+03,1.338e+04,4.243e+04,6.190e+04
94.3,5.668e+03,1.434e+04,4.031e+04,6.031e+04
95.8,5.056e+03,1.360e+04,3.506e+04,5.371e+04
97.4,4.349e+03,1.196e+04,2.942e+04,4.572e+04
98.9,3.103e+03,1.047e+04,2.432e+04,3.790e+04
100.5,1.955e+03,9.832e+03,1.949e+04,3.128e+04
102.0,1.293e+03,1.198e+04,1.545e+04,2.873e+04
103.6,1.502e+03,1.662e+04,1.235e+04,3.046e+04
105.1,2.753e+03,2.039e+04,1.015e+04,3.329e+04
106.7,4.782e+03,2.666e+04,9.374e+03,4.082e+04
108.2,6.563e+03,3.162e+04,9.199e+03,4.738e+04
109.7,8.067e+03,3.485e+04,9.513e+03,5.243e+04
111.3,8.946e+03,3.539e+04,9.604e+03,5.394e+04
112.8,9.608e+03,3.526e+04,9.237e+03,5.410e+04
114.4,1.060e+04,3.561e+04,8.604e+03,5.482e+04
115.9,1.190e+04,3.739e+04,8.584e+03,5.787e+04
117.5,1.344e+04,4.117e+04,9.211e+03,6.382e+04
119.0,1.380e+04,4.414e+04,9.548e+03,6.749e+04
120.6,1.365e+04,4.645e+04,9.359e+03,6.946e+04
122.1,1.384e+04,4.905e+04,8.964e+03,7.186e+04
123.7,1.461e+04,5.249e+04,8.720e+03,7.582e+04
125.2,1.518e+04,5.456e+04,8.349e+03,7.809e+04
126.7,1.490e+04,5.340e+04,7.422e+03,7.572e+04
128.3,1.505e+04,5.469e+04,6.366e+03,7.611e+04
129.8,1.455e+04,5.307e+04,4.953e+03,7.258e+04
131.4,1.315e+04,4.532e+04,4.341e+03,6.281e+04
132.9,9.069e+03,2.563e+04,4.224e+03,3.893e+04
134.5,5.293e+03,8.088e+03,4.533e+03,1.791e+04
136.0,5.387e+03,7.795e+03,5.870e+03,1.905e+04
137.6,5.692e+03,9.158e+03,6.835e+03,2.169e+04
139.1,5.929e+03,9.637e+03,8.048e+03,2.361e+04
140.7,7.076e+03,1.009e+04,1.090e+04,2.806e+04
142.2,9.333e+03,1.024e+04,1.543e+04,3.500e+04
143.7,1.104e+04,9.895e+03,1.964e+04,4.058e+04
145.3,1.152e+04,1.025e+04,2.229e+04,4.406e+04
146.8,1.193e+04,1.013e+04,2.454e+04,4.659e+04
148.4,1.328e+04,1.019e+04,2.740e+04,5.087e+04
149.9,1.564e+04,1.201e+04,3.340e+04,6.105e+04
151.5,1.735e+04,1.301e+04,3.952e+04,6.988e+04
153.0,1.960e+04,1.311e+04,4.673e+04,7.945e+04
154.6,1.831e+04,1.156e+04,4.588e+04,7.575e+04
156.1,1.634e+04,9.813e+03,4.239e+04,6.854e+04
157.7,1.476e+04,8.021e+03,3.884e+04,6.162e+04
159.2,1.290e+04,6.895e+03,3.441e+04,5.420e+04
160.7,1.124e+04,6.270e+03,2.957e+04,4.708e+04
162.3,9.628e+03,5.649e+03,2.482e+04,4.010e+04
163.8,9.461e+03,5.588e+03,2.419e+04,3.924e+04
165.4,8.493e+03,4.815e+03,2.121e+04,3.452e+04
166.9,8.341e+03,4.536e+03,2.054e+04,3.342e+04
168.5,8.688e+03,4.523e+03,2.153e+04,3.474e+04
170.0,9.920e+03,4.955e+03,2.504e+04,3.991e+04
171.6,1.271e+04,5.954e+03,3.420e+04,5.286e+04
173.1,1.693e+04,7.728e+03,4.783e+04,7.249e+04
174.7,1.608e+04,7.462e+03,4.631e+04,6.985e+04
176.2,1.557e+04,6.930e+03,4.539e+04,6.789e+04
177.8,1.570e+04,6.578e+03,4.588e+04,6.816e+04
179.3,1.628e+04,6.845e+03,4.720e+04,7.033e+04
180.8,1.752e+04,7.769e+03,5.053e+04,7.582e+04
182.4,1.821e+04,8.317e+03,5.211e+04,7.863e+04
183.9,1.750e+04,7.877e+03,4.980e+04,7.518e+04
