freq,psd_x,psd_y,psd_z,psd_xyz
52.7,1.563e+05,5.419e+05,2.803e+03,7.010e+05
54.2,1.351e+05,4.775e+05,9.593e+02,6.136e+05
55.8,1.199e+05,4.333e+05,5.658e+02,5.538e+05
57.3,1.047e+05,3.817e+05,9.521e+02,4.873e+05
58.9,8.730e+04,3.169e+05,1.068e+03,4.052e+05
60.4,7.488e+04,2.728e+05,7.882e+02,3.484e+05
62.0,6.343e+04,2.279e+05,7.033e+02,2.921e+05
63.5,5.184e+04,1.880e+05,1.124e+03,2.409e+05
65.1,4.417e+04,1.653e+05,1.252e+03,2.108e+05
66.6,3.789e+04,1.401e+05,9.887e+02,1.790e+05
68.2,3.024e+04,1.087e+05,9.395e+02,1.398e+05
69.7,2.447e+04,9.150e+04,1.268e+03,1.172e+05
71.3,2.193e+04,8.998e+04,1.416e+03,1.133e+05
72.8,2.130e+04,9.060e+04,8.820e+02,1.128e+05
74.4,2.008e+04,8.407e+04,5.482e+02,1.047e+05
75.9,2.044e+04,8.152e+04,7.669e+02,1.027e+05
77.5,2.247e+04,8.297e+04,1.174e+03,1.066e+05
79.0,2.195e+04,8.148e+04,1.264e+03,1.047e+05
80.6,2.002e+04,7.442e+04,1.136e+03,9.557e+04
82.1,1.847e+04,6.392e+04,1.025e+03,8.342e+04
83.7,1.637e+04,5.921e+04,1.107e+03,7.669e+04
85.2,1.438e+04,6.020e+04,1.161e+03,7.575e+04
86.8,1.214e+04,6.528e+04,1.220e+03,7.864e+04
88.3,8.651e+03,7.607e+04,1.111e+03,8.583e+04
89.9,5.097e+03,8.664e+04,1.376e+03,9.311e+04
91.4,2.723e+03,1.065e+05,2.236e+03,1.115e+05
93.0,1.936e+03,1.139e+05,3.595e+03,1.195e+05
94.5,2.747e+03,1.039e+05,4.506e+03,1.112e+05
96.1,5.344e+03,9.105e+04,4.564e+03,1.010e+05
97.6,9.861e+03,8.763e+04,3.393e+03,1.009e+05
99.2,1.151e+04,8.685e+04,1.638e+03,1.000e+05
100.7,1.117e+04,7.536e+04,7.392e+02,8.727e+04
102.3,9.973e+03,6.944e+04,1.018e+03,8.043e+04
103.8,7.859e+03,6.231e+04,1.430e+03,7.160e+04
105.4,5.453e+03,5.392e+04,1.845e+03,6.122e+04
106.9,4.730e+03,5.497e+04,2.272e+03,6.198e+04
108.5,4.484e+03,5.631e+04,2.320e+03,6.312e+04
110.0,4.524e+03,5.739e+04,2.465e+03,6.437e+04
111.6,4.675e+03,5.914e+04,2.572e+03,6.639e+04
113.1,4.318e+03,6.356e+04,2.481e+03,7.036e+04
114.7,3.881e+03,6.673e+04,2.925e+03,7.353e+04
116.2,3.799e+03,6.749e+04,3.473e+03,7.476e+04
117.8,3.909e+03,6.836e+04,3.788e+03,7.605e+04
119.3,4.200e+03,6.809e+04,4.492e+03,7.678e+04
120.9,4.494e+03,6.680e+04,5.666e+03,7.696e+04
122.4,4.857e+03,6.576e+04,6.775e+03,7.740e+04
124.0,5.210e+03,6.186e+04,7.608e+03,7.468e+04
125.5,5.086e+03,6.132e+04,8.458e+03,7.486e+04
127.1,4.973e+03,6.321e+04,9.349e+03,7.753e+04
128.6,5.243e+03,6.367e+04,1.018e+04,7.909e+04
130.2,5.784e+03,5.986e+04,1.119e+04,7.684e+04
131.7,6.211e+03,5.019e+04,1.282e+04,6.922e+04
133.3,4.691e+03,2.510e+04,1.237e+04,4.216e+04
134.8,4.586e+03,1.134e+04,1.379e+04,2.972e+04
136.4,5.562e+03,7.633e+03,1.616e+04,2.935e+04
137.9,6.198e+03,4.846e+03,1.821e+04,2.925e+04
139.5,6.696e+03,3.364e+03,2.008e+04,3.014e+04
141.0,7.131e+03,2.719e+03,2.257e+04,3.242e+04
142.6,7.735e+03,2.396e+03,2.551e+04,3.564e+04
144.1,8.698e+03,2.474e+03,2.829e+04,3.947e+04
145.7,9.680e+03,2.833e+03,2.993e+04,4.244e+04
147.2,1.114e+04,2.372e+03,3.152e+04,4.503e+04
148.8,1.120e+04,1.735e+03,2.957e+04,4.251e+04
150.3,8.768e+03,2.160e+03,2.277e+04,3.370e+04
151.9,6.223e+03,3.166e+03,1.680e+04,2.619e+04
153.4,4.194e+03,4.131e+03,1.196e+04,2.028e+04
155.0,2.801e+03,4.817e+03,8.416e+03,1.603e+04
156.5,1.958e+03,4.909e+03,5.922e+03,1.279e+04
158.1,1.376e+03,4.880e+03,3.989e+03,1.024e+04
159.6,1.199e+03,4.800e+03,3.477e+03,9.476e+03
161.2,1.323e+03,4.292e+03,3.680e+03,9.295e+03
162.7,1.752e+03,3.977e+03,4.801e+03,1.053e+04
164.3,2.182e+03,4.240e+03,6.044e+03,1.247e+04
165.8,2.581e+03,4.944e+03,7.131e+03,1.466e+04
167.4,3.087e+03,5.340e+03,8.352e+03,1.678e+04
168.9,3.045e+03,4.763e+03,8.210e+03,1.602e+04
170.5,2.834e+03,4.264e+03,7.468e+03,1.457e+04
172.0,3.026e+03,4.576e+03,7.451e+03,1.505e+04
173.6,3.287e+03,4.953e+03,8.118e+03,1.636e+04
175.1,3.250e+03,4.615e+03,7.948e+03,1.581e+04
176.7,2.684e+03,4.142e+03,6.293e+03,1.312e+04
178.2,2.747e+03,4.136e+03,6.738e+03,1.362e+04
179.8,2.628e+03,4.477e+03,6.512e+03,1.362e+04
181.3,2.577e+03,5.429e+03,6.197e+03,1.420e+04
182.9,2.610e+03,6.639e+03,6.281e+03,1.553e+04
184.4,2.470e+03,7.519e+03,5.834e+03,1.582e+04
186.0,2.529e+03,8.475e+03,5.860e+03,1.686e+04
187.5,2.690e+03,9.703e+03,6.074e+03,1.847e+04
189.1,2.535e+03,1.150e+04,5.612e+03,1.964e+04
190.6,2.114e+03,1.226e+04,4.938e+03,1.931e+04
192.2,1.797e+03,1.189e+04,4.485e+03,1.817e+04
193.7,1.503e+03,1.068e+04,3.863e+03,1.605e+04
195.3,1.309e+03,9.016e+03,3.264e+03,1.359e+04
196.8,1.208e+03,6.780e+03,2.615e+03,1.060e+04
198.4,1.141e+03,5.890e+03,2.258e+03,9.288e+03
199.9,1.137e+03,5.848e+03,2.223e+03,9.208e+03
