freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.731e+00,5.864e+00,1.350e+02,1.446e+02
1.5,1.515e+01,1.764e+01,1.169e+02,1.497e+02
3.1,1.778e+01,1.948e+01,5.905e+01,9.631e+01
4.6,1.905e+01,2.201e+01,3.656e+02,4.067e+02
6.2,1.909e+01,2.225e+01,1.238e+03,1.280e+03
7.7,1.731e+01,2.096e+01,1.949e+03,1.987e+03
9.3,1.803e+01,2.238e+01,2.736e+03,2.776e+03
10.8,1.830e+01,2.338e+01,3.640e+03,3.682e+03
12.4,1.877e+01,2.333e+01,4.598e+03,4.640e+03
13.9,1.979e+01,2.106e+01,5.802e+03,5.843e+03
15.5,1.869e+01,2.138e+01,7.732e+03,7.772e+03
17.0,2.026e+01,2.789e+01,1.049e+04,1.054e+04
18.6,2.068e+01,3.887e+01,1.415e+04,1.420e+04
20.1,2.045e+01,4.079e+01,1.629e+04,1.635e+04
21.6,2.052e+01,2.789e+01,1.733e+04,1.738e+04
23.2,1.983e+01,2.998e+01,2.051e+04,2.056e+04
24.7,2.080e+01,3.898e+01,2.457e+04,2.462e+04
26.3,2.341e+01,5.340e+01,2.837e+04,2.845e+04
27.8,2.890e+01,6.077e+01,3.082e+04,3.091e+04
29.4,3.714e+01,5.980e+01,3.614e+04,3.624e+04
30.9,4.142e+01,5.777e+01,4.186e+04,4.196e+04
32.5,6.295e+01,3.521e+01,4.534e+04,4.544e+04
34.0,9.035e+01,3.250e+01,5.102e+04,5.114e+04
35.6,1.131e+02,6.860e+01,5.812e+04,5.830e+04
37.1,1.672e+02,1.064e+02,7.286e+04,7.313e+04
38.7,3.067e+02,1.276e+02,8.426e+04,8.469e+04
40.2,2.834e+02,1.857e+02,8.532e+04,8.578e+04
41.8,1.446e+02,3.188e+02,9.530e+04,9.577e+04
43.3,1.740e+02,4.839e+02,9.950e+04,1.002e+05
44.8,2.650e+02,6.233e+02,1.002e+05,1.011e+05
46.4,2.975e+02,8.897e+02,1.247e+05,1.259e+05
47.9,2.857e+02,1.116e+03,1.599e+05,1.613e+05
49.5,5.308e+02,9.842e+02,1.714e+05,1.729e+05
51.0,1.212e+03,1.034e+03,1.884e+05,1.906e+05
52.6,2.299e+03,1.453e+03,2.233e+05,2.270e+05
54.1,3.520e+03,1.915e+03,2.422e+05,2.476e+05
55.7,4.132e+03,2.212e+03,2.406e+05,2.469e+05
57.2,3.460e+03,1.945e+03,1.803e+05,1.857e+05
