freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.389e+02,4.759e+02,1.514e+01,6.299e+02
1.5,1.945e+02,3.888e+02,4.816e+01,6.314e+02
3.1,1.583e+02,1.818e+02,5.337e+01,3.934e+02
4.6,2.165e+02,5.734e+02,5.850e+01,8.484e+02
6.2,1.747e+02,1.443e+03,6.088e+01,1.679e+03
7.7,1.777e+02,2.249e+03,5.999e+01,2.487e+03
9.3,1.665e+02,3.099e+03,5.991e+01,3.326e+03
10.8,1.726e+02,4.373e+03,5.635e+01,4.602e+03
12.4,1.586e+02,6.301e+03,5.701e+01,6.517e+03
13.9,1.594e+02,8.892e+03,5.442e+01,9.106e+03
15.4,1.725e+02,1.180e+04,6.601e+01,1.204e+04
17.0,1.961e+02,1.390e+04,7.001e+01,1.416e+04
18.5,2.298e+02,1.573e+04,7.107e+01,1.603e+04
20.1,1.900e+02,1.778e+04,7.832e+01,1.805e+04
21.6,1.682e+02,2.179e+04,6.654e+01,2.203e+04
23.2,2.622e+02,2.863e+04,8.805e+01,2.898e+04
24.7,3.936e+02,3.776e+04,1.365e+02,3.829e+04
26.3,5.791e+02,4.894e+04,1.380e+02,4.966e+04
27.8,9.835e+02,5.990e+04,1.205e+02,6.101e+04
29.3,7.891e+02,7.007e+04,1.682e+02,7.102e+04
30.9,5.472e+02,8.218e+04,1.640e+02,8.289e+04
32.4,1.050e+03,9.898e+04,1.534e+02,1.002e+05
34.0,4.149e+03,1.195e+05,2.157e+02,1.239e+05
35.5,1.941e+04,1.346e+05,2.774e+02,1.543e+05
37.1,6.355e+04,1.373e+05,1.708e+02,2.011e+05
38.6,1.124e+05,1.372e+05,2.694e+02,2.499e+05
40.2,1.611e+05,1.365e+05,4.846e+02,2.980e+05
41.7,1.933e+05,1.706e+05,4.056e+02,3.644e+05
43.2,1.792e+05,2.342e+05,4.926e+02,4.139e+05
44.8,1.830e+05,3.595e+05,1.578e+03,5.441e+05
46.3,2.633e+05,6.911e+05,5.204e+03,9.596e+05
47.9,3.860e+05,1.253e+06,1.250e+04,1.651e+06
49.4,3.918e+05,1.471e+06,2.278e+04,1.886e+06
51.0,2.934e+05,1.236e+06,3.447e+04,1.564e+06
52.5,2.235e+05,9.831e+05,3.390e+04,1.240e+06
54.1,1.835e+05,7.635e+05,1.960e+04,9.666e+05
55.6,1.659e+05,6.388e+05,1.237e+04,8.171e+05
57.1,1.444e+05,5.262e+05,8.011e+03,6.786e+05
58.7,1.226e+05,4.408e+05,5.762e+03,5.691e+05
60.2,1.132e+05,4.202e+05,8.992e+03,5.424e+05
61.8,1.016e+05,3.843e+05,8.424e+03,4.944e+05
63.3,8.642e+04,3.297e+05,5.438e+03,4.215e+05
64.9,7.044e+04,2.704e+05,3.186e+03,3.441e+05
66.4,5.514e+04,2.157e+05,1.995e+03,2.729e+05
67.9,4.281e+04,1.745e+05,2.088e+03,2.194e+05
69.5,3.800e+04,1.649e+05,3.063e+03,2.059e+05
71.0,3.637e+04,1.658e+05,3.977e+03,2.062e+05
72.6,3.538e+04,1.666e+05,4.132e+03,2.061e+05
74.1,3.442e+04,1.631e+05,3.546e+03,2.011e+05
75.7,3.306e+04,1.508e+05,3.083e+03,1.870e+05
77.2,3.118e+04,1.347e+05,2.463e+03,1.683e+05
78.8,2.873e+04,1.199e+05,2.016e+03,1.506e+05
80.3,2.584e+04,1.092e+05,2.050e+03,1.370e+05
81.8,2.204e+04,9.969e+04,2.150e+03,1.239e+05
83.4,1.799e+04,9.414e+04,2.130e+03,1.143e+05
84.9,1.313e+04,9.846e+04,2.186e+03,1.138e+05
86.5,7.904e+03,1.033e+05,2.598e+03,1.138e+05
88.0,4.871e+03,1.045e+05,3.327e+03,1.127e+05
89.6,3.378e+03,1.001e+05,4.085e+03,1.076e+05
91.1,2.695e+03,9.076e+04,5.014e+03,9.847e+04
92.7,2.030e+03,8.238e+04,5.925e+03,9.033e+04
94.2,1.733e+03,7.532e+04,5.877e+03,8.293e+04
95.7,2.526e+03,6.809e+04,5.498e+03,7.611e+04
97.3,5.060e+03,6.400e+04,5.230e+03,7.429e+04
98.8,8.740e+03,6.219e+04,4.546e+03,7.548e+04
100.4,1.146e+04,6.316e+04,3.063e+03,7.768e+04
101.9,1.151e+04,5.992e+04,1.428e+03,7.286e+04
103.5,1.051e+04,4.988e+04,8.883e+02,6.128e+04
105.0,8.320e+03,3.966e+04,1.633e+03,4.961e+04
106.6,5.921e+03,3.472e+04,2.949e+03,4.359e+04
108.1,4.952e+03,3.771e+04,4.641e+03,4.730e+04
109.6,4.921e+03,4.203e+04,5.948e+03,5.290e+04
111.2,4.499e+03,4.074e+04,5.565e+03,5.080e+04
112.7,3.827e+03,3.672e+04,4.603e+03,4.515e+04
114.3,3.400e+03,3.514e+04,3.876e+03,4.242e+04
115.8,3.810e+03,4.032e+04,3.553e+03,4.768e+04
117.4,4.297e+03,4.137e+04,3.207e+03,4.887e+04
118.9,4.254e+03,3.820e+04,2.526e+03,4.498e+04
120.5,4.101e+03,3.516e+04,2.034e+03,4.129e+04
122.0,3.809e+03,3.303e+04,1.634e+03,3.848e+04
123.5,3.662e+03,3.259e+04,1.465e+03,3.772e+04
125.1,3.781e+03,3.193e+04,1.394e+03,3.711e+04
126.6,4.460e+03,3.146e+04,1.524e+03,3.744e+04
128.2,5.675e+03,3.142e+04,1.824e+03,3.892e+04
129.7,7.157e+03,3.184e+04,2.481e+03,4.148e+04
131.3,8.622e+03,3.347e+04,3.501e+03,4.559e+04
132.8,6.433e+03,2.321e+04,4.372e+03,3.401e+04
134.4,1.917e+03,5.423e+03,4.615e+03,1.196e+04
135.9,1.384e+03,2.517e+03,5.621e+03,9.522e+03
137.4,1.860e+03,1.938e+03,7.672e+03,1.147e+04
139.0,2.630e+03,1.593e+03,1.064e+04,1.487e+04
140.5,2.777e+03,2.041e+03,1.166e+04,1.648e+04
142.1,2.769e+03,3.070e+03,1.130e+04,1.714e+04
143.6,3.271e+03,4.132e+03,1.150e+04,1.890e+04
145.2,3.371e+03,4.645e+03,1.031e+04,1.832e+04
146.7,3.235e+03,5.122e+03,8.669e+03,1.703e+04
148.3,3.493e+03,6.022e+03,8.358e+03,1.787e+04
149.8,4.734e+03,6.984e+03,1.170e+04,2.341e+04
151.3,6.171e+03,7.925e+03,1.624e+04,3.034e+04
152.9,6.355e+03,7.949e+03,1.684e+04,3.114e+04
154.4,5.923e+03,8.330e+03,1.718e+04,3.144e+04
156.0,6.102e+03,1.007e+04,1.865e+04,3.482e+04
157.5,6.784e+03,1.299e+04,1.941e+04,3.918e+04
159.1,5.492e+03,1.374e+04,1.483e+04,3.406e+04
160.6,3.866e+03,1.291e+04,1.053e+04,2.731e+04
162.2,3.077e+03,1.190e+04,7.804e+03,2.279e+04
163.7,2.416e+03,1.058e+04,5.747e+03,1.874e+04
165.2,2.398e+03,9.833e+03,5.170e+03,1.740e+04
166.8,2.514e+03,8.931e+03,5.169e+03,1.661e+04
168.3,2.262e+03,8.255e+03,4.217e+03,1.473e+04
169.9,1.995e+03,7.494e+03,3.547e+03,1.304e+04
171.4,2.008e+03,7.376e+03,3.089e+03,1.247e+04
173.0,2.082e+03,7.542e+03,2.671e+03,1.230e+04
174.5,2.046e+03,7.124e+03,2.764e+03,1.193e+04
176.0,2.088e+03,6.667e+03,3.399e+03,1.216e+04
177.6,2.133e+03,6.480e+03,3.951e+03,1.256e+04
179.1,2.095e+03,7.205e+03,4.106e+03,1.341e+04
180.7,1.852e+03,8.099e+03,3.810e+03,1.376e+04
182.2,1.580e+03,8.948e+03,3.539e+03,1.407e+04
183.8,1.365e+03,1.030e+04,3.566e+03,1.523e+04
185.3,1.186e+03,1.078e+04,3.452e+03,1.542e+04
186.9,9.836e+02,1.104e+04,3.119e+03,1.514e+04
188.4,8.222e+02,1.184e+04,2.816e+03,1.548e+04
189.9,6.817e+02,1.145e+04,2.501e+03,1.463e+04
191.5,7.310e+02,1.064e+04,2.443e+03,1.381e+04
193.0,7.859e+02,9.737e+03,2.366e+03,1.289e+04
194.6,7.800e+02,9.386e+03,1.971e+03,1.214e+04
196.1,7.021e+02,8.473e+03,1.667e+03,1.084e+04
197.7,6.766e+02,7.905e+03,1.532e+03,1.011e+04
199.2,8.421e+02,7.385e+03,1.954e+03,1.018e+04
