freq,psd_x,psd_y,psd_z,psd_xyz
98.4,2.500e+03,3.255e+04,4.337e+03,3.939e+04
100.0,4.449e+03,3.577e+04,3.950e+03,4.417e+04
101.5,7.069e+03,3.729e+04,3.813e+03,4.817e+04
103.0,9.139e+03,3.561e+04,3.833e+03,4.859e+04
104.6,9.591e+03,2.971e+04,3.236e+03,4.254e+04
106.1,9.047e+03,2.482e+04,2.570e+03,3.644e+04
107.7,8.183e+03,2.290e+04,2.723e+03,3.381e+04
109.2,7.883e+03,2.457e+04,2.642e+03,3.510e+04
110.7,7.393e+03,2.779e+04,2.524e+03,3.771e+04
112.3,6.692e+03,3.341e+04,2.740e+03,4.285e+04
113.8,5.818e+03,4.103e+04,3.415e+03,5.026e+04
115.4,4.813e+03,5.014e+04,4.376e+03,5.933e+04
116.9,4.982e+03,6.216e+04,5.098e+03,7.224e+04
118.4,5.657e+03,7.610e+04,5.908e+03,8.767e+04
120.0,6.956e+03,9.337e+04,6.452e+03,1.068e+05
121.5,8.120e+03,1.023e+05,5.869e+03,1.162e+05
123.0,8.737e+03,1.062e+05,5.390e+03,1.203e+05
124.6,9.535e+03,1.098e+05,5.450e+03,1.248e+05
126.1,8.808e+03,1.040e+05,4.769e+03,1.176e+05
127.7,7.775e+03,9.600e+04,3.892e+03,1.077e+05
129.2,7.179e+03,8.930e+04,3.256e+03,9.973e+04
130.7,6.393e+03,7.910e+04,2.669e+03,8.817e+04
132.3,4.237e+03,5.231e+04,1.745e+03,5.830e+04
133.8,9.918e+02,1.040e+04,4.496e+02,1.184e+04
135.3,2.570e+02,9.669e+02,2.218e+02,1.446e+03
136.9,2.452e+02,7.119e+02,2.528e+02,1.210e+03
138.4,2.393e+02,6.416e+02,2.693e+02,1.150e+03
140.0,2.224e+02,6.207e+02,2.595e+02,1.102e+03
141.5,1.878e+02,5.994e+02,2.530e+02,1.040e+03
143.0,1.591e+02,4.447e+02,2.689e+02,8.727e+02
144.6,1.494e+02,3.261e+02,3.101e+02,7.855e+02
146.1,1.598e+02,2.736e+02,3.117e+02,7.451e+02
147.6,1.643e+02,3.314e+02,3.151e+02,8.107e+02
149.2,1.922e+02,4.688e+02,3.188e+02,9.798e+02
150.7,2.398e+02,5.678e+02,3.608e+02,1.168e+03
152.3,2.296e+02,5.655e+02,4.283e+02,1.223e+03
153.8,2.100e+02,5.724e+02,4.904e+02,1.273e+03
155.3,2.087e+02,5.776e+02,5.857e+02,1.372e+03
156.9,1.667e+02,5.878e+02,6.554e+02,1.410e+03
158.4,1.182e+02,6.143e+02,6.339e+02,1.366e+03
160.0,9.340e+01,6.180e+02,5.946e+02,1.306e+03
161.5,8.343e+01,5.701e+02,5.562e+02,1.210e+03
163.0,8.050e+01,5.286e+02,5.185e+02,1.128e+03
164.6,6.947e+01,4.487e+02,4.596e+02,9.778e+02
166.1,6.485e+01,4.517e+02,4.504e+02,9.669e+02
167.6,8.057e+01,5.025e+02,4.228e+02,1.006e+03
169.2,9.038e+01,5.810e+02,3.766e+02,1.048e+03
170.7,1.033e+02,7.130e+02,3.065e+02,1.123e+03
172.3,1.418e+02,9.143e+02,2.264e+02,1.283e+03
173.8,2.024e+02,1.014e+03,2.091e+02,1.425e+03
175.3,2.175e+02,1.035e+03,1.877e+02,1.441e+03
176.9,1.995e+02,1.122e+03,1.701e+02,1.492e+03
178.4,1.555e+02,1.009e+03,1.852e+02,1.350e+03
179.9,1.581e+02,1.064e+03,1.982e+02,1.420e+03
181.5,1.728e+02,1.273e+03,1.763e+02,1.622e+03
183.0,1.942e+02,1.432e+03,1.514e+02,1.777e+03
184.6,2.154e+02,1.192e+03,1.217e+02,1.529e+03
186.1,1.909e+02,1.103e+03,1.141e+02,1.408e+03
187.6,1.590e+02,1.012e+03,1.308e+02,1.301e+03
189.2,1.490e+02,9.410e+02,1.601e+02,1.250e+03
190.7,1.487e+02,1.083e+03,1.757e+02,1.407e+03
192.3,1.973e+02,1.238e+03,3.110e+02,1.746e+03
193.8,3.166e+02,1.460e+03,5.604e+02,2.337e+03
195.3,3.422e+02,1.679e+03,6.407e+02,2.662e+03
196.9,3.028e+02,1.674e+03,6.442e+02,2.621e+03
198.4,3.262e+02,1.886e+03,7.609e+02,2.973e+03
199.9,3.500e+02,2.381e+03,9.358e+02,3.667e+03
