freq,psd_x,psd_y,psd_z,psd_xyz
85.3,8.636e+03,2.122e+04,3.440e+04,6.426e+04
86.8,6.526e+03,1.887e+04,3.095e+04,5.635e+04
88.4,5.194e+03,1.841e+04,2.865e+04,5.225e+04
89.9,4.153e+03,1.592e+04,2.623e+04,4.630e+04
91.5,4.217e+03,1.677e+04,2.478e+04,4.576e+04
93.0,4.463e+03,1.830e+04,2.359e+04,4.636e+04
94.6,3.778e+03,1.527e+04,2.214e+04,4.119e+04
96.1,3.195e+03,1.118e+04,1.974e+04,3.412e+04
97.7,3.039e+03,9.040e+03,1.638e+04,2.846e+04
99.2,3.268e+03,1.145e+04,1.354e+04,2.826e+04
100.8,3.733e+03,1.726e+04,1.127e+04,3.227e+04
102.3,3.739e+03,2.078e+04,9.143e+03,3.367e+04
103.9,4.010e+03,1.723e+04,8.821e+03,3.007e+04
105.4,4.954e+03,1.596e+04,9.264e+03,3.018e+04
107.0,5.257e+03,1.762e+04,9.736e+03,3.262e+04
108.5,5.315e+03,2.029e+04,1.014e+04,3.574e+04
110.1,5.674e+03,2.186e+04,9.965e+03,3.750e+04
111.6,6.154e+03,2.443e+04,1.010e+04,4.068e+04
113.2,7.446e+03,3.035e+04,1.078e+04,4.858e+04
114.7,8.749e+03,3.320e+04,1.073e+04,5.267e+04
116.3,9.965e+03,3.293e+04,1.084e+04,5.374e+04
117.8,1.109e+04,3.312e+04,1.078e+04,5.498e+04
119.4,1.188e+04,3.396e+04,1.039e+04,5.624e+04
120.9,1.231e+04,3.485e+04,1.037e+04,5.752e+04
122.5,1.186e+04,3.418e+04,9.986e+03,5.603e+04
124.0,1.177e+04,3.401e+04,9.860e+03,5.565e+04
125.6,1.236e+04,3.431e+04,1.017e+04,5.684e+04
127.1,1.324e+04,3.692e+04,1.059e+04,6.074e+04
128.7,1.403e+04,4.269e+04,1.141e+04,6.813e+04
130.2,1.579e+04,5.101e+04,1.259e+04,7.938e+04
131.8,1.750e+04,5.363e+04,1.442e+04,8.555e+04
133.3,1.221e+04,3.059e+04,1.368e+04,5.648e+04
134.9,9.718e+03,2.089e+04,1.522e+04,4.583e+04
136.4,1.195e+04,2.615e+04,1.993e+04,5.804e+04
138.0,1.471e+04,2.989e+04,2.720e+04,7.180e+04
139.5,1.833e+04,3.232e+04,3.721e+04,8.786e+04
141.1,2.180e+04,3.352e+04,4.898e+04,1.043e+05
142.6,2.399e+04,3.384e+04,5.924e+04,1.171e+05
144.2,2.599e+04,3.345e+04,6.934e+04,1.288e+05
145.7,2.990e+04,3.231e+04,8.372e+04,1.459e+05
147.3,3.200e+04,2.821e+04,9.091e+04,1.511e+05
148.8,3.199e+04,2.167e+04,9.340e+04,1.471e+05
150.4,3.492e+04,1.850e+04,1.047e+05,1.581e+05
151.9,3.866e+04,1.820e+04,1.174e+05,1.743e+05
153.5,4.059e+04,1.809e+04,1.265e+05,1.852e+05
155.0,3.659e+04,1.534e+04,1.197e+05,1.716e+05
156.6,2.895e+04,1.149e+04,9.655e+04,1.370e+05
158.1,2.848e+04,1.091e+04,9.375e+04,1.331e+05
159.7,3.267e+04,1.202e+04,1.052e+05,1.499e+05
161.2,3.086e+04,1.133e+04,9.774e+04,1.399e+05
162.8,2.323e+04,9.132e+03,7.466e+04,1.070e+05
164.3,1.819e+04,7.389e+03,5.801e+04,8.359e+04
165.9,1.730e+04,7.438e+03,5.439e+04,7.913e+04
167.4,1.706e+04,7.937e+03,5.217e+04,7.717e+04
169.0,1.286e+04,6.536e+03,3.745e+04,5.685e+04
170.5,8.737e+03,4.933e+03,2.353e+04,3.720e+04
172.1,8.675e+03,4.615e+03,2.455e+04,3.784e+04
173.6,1.030e+04,5.035e+03,2.876e+04,4.409e+04
175.2,1.073e+04,5.384e+03,2.947e+04,4.558e+04
176.7,1.101e+04,5.371e+03,2.971e+04,4.609e+04
178.3,1.168e+04,5.577e+03,3.066e+04,4.792e+04
179.8,1.209e+04,5.915e+03,3.205e+04,5.005e+04
181.4,1.232e+04,6.352e+03,3.292e+04,5.159e+04
182.9,1.156e+04,5.496e+03,3.130e+04,4.836e+04
184.5,1.100e+04,4.738e+03,3.054e+04,4.627e+04
186.0,1.044e+04,4.634e+03,3.016e+04,4.523e+04
187.6,1.085e+04,4.608e+03,3.251e+04,4.797e+04
189.1,1.153e+04,4.387e+03,3.484e+04,5.076e+04
190.7,1.136e+04,4.142e+03,3.590e+04,5.140e+04
192.2,1.160e+04,3.973e+03,3.789e+04,5.346e+04
193.8,1.221e+04,3.839e+03,4.063e+04,5.668e+04
195.3,1.303e+04,3.885e+03,4.335e+04,6.027e+04
196.9,1.251e+04,3.611e+03,4.178e+04,5.790e+04
198.4,1.231e+04,3.334e+03,4.142e+04,5.706e+04
200.0,1.233e+04,3.117e+03,4.308e+04,5.853e+04
