freq,psd_x,psd_y,psd_z,psd_xyz
125.1,1.937e+04,1.803e+04,1.868e+04,5.608e+04
126.6,2.193e+04,2.111e+04,2.458e+04,6.762e+04
128.2,3.292e+04,3.210e+04,4.373e+04,1.088e+05
129.7,1.533e+05,1.045e+05,2.805e+05,5.383e+05
131.2,3.117e+05,2.073e+05,6.582e+05,1.177e+06
132.8,2.180e+05,1.500e+05,4.867e+05,8.546e+05
134.3,4.382e+04,3.361e+04,9.424e+04,1.717e+05
135.9,2.328e+04,1.856e+04,4.974e+04,9.158e+04
137.4,2.536e+04,1.820e+04,5.929e+04,1.028e+05
139.0,2.635e+04,1.738e+04,6.719e+04,1.109e+05
140.5,2.816e+04,1.668e+04,7.458e+04,1.194e+05
142.1,3.203e+04,1.697e+04,8.646e+04,1.355e+05
143.6,3.894e+04,1.882e+04,1.053e+05,1.631e+05
145.1,4.673e+04,2.142e+04,1.274e+05,1.956e+05
146.7,5.277e+04,2.285e+04,1.452e+05,2.208e+05
148.2,5.619e+04,2.281e+04,1.582e+05,2.372e+05
149.8,5.884e+04,2.125e+04,1.716e+05,2.517e+05
151.3,5.465e+04,1.742e+04,1.613e+05,2.333e+05
152.9,5.065e+04,1.442e+04,1.484e+05,2.135e+05
154.4,4.206e+04,1.072e+04,1.275e+05,1.803e+05
155.9,3.294e+04,7.765e+03,1.028e+05,1.435e+05
157.5,2.656e+04,6.566e+03,8.057e+04,1.137e+05
159.0,2.275e+04,6.395e+03,6.625e+04,9.540e+04
160.6,1.794e+04,6.074e+03,5.029e+04,7.430e+04
162.1,1.215e+04,5.076e+03,3.188e+04,4.910e+04
163.7,7.166e+03,3.815e+03,1.749e+04,2.847e+04
165.2,4.260e+03,2.808e+03,1.029e+04,1.736e+04
166.8,3.236e+03,2.277e+03,7.553e+03,1.307e+04
168.3,3.299e+03,2.123e+03,7.202e+03,1.262e+04
169.8,4.016e+03,2.250e+03,8.699e+03,1.497e+04
171.4,5.616e+03,2.599e+03,1.300e+04,2.122e+04
172.9,7.541e+03,2.674e+03,1.891e+04,2.912e+04
174.5,7.444e+03,2.258e+03,1.875e+04,2.845e+04
176.0,6.906e+03,2.038e+03,1.713e+04,2.607e+04
177.6,6.744e+03,1.914e+03,1.633e+04,2.499e+04
179.1,6.806e+03,1.692e+03,1.674e+04,2.524e+04
180.7,6.834e+03,1.345e+03,1.711e+04,2.529e+04
182.2,7.176e+03,1.139e+03,1.817e+04,2.648e+04
183.7,6.830e+03,9.818e+02,1.791e+04,2.572e+04
185.3,6.358e+03,9.054e+02,1.732e+04,2.458e+04
186.8,6.460e+03,8.526e+02,1.814e+04,2.545e+04
188.4,6.407e+03,8.613e+02,1.843e+04,2.570e+04
189.9,6.190e+03,9.200e+02,1.798e+04,2.509e+04
191.5,6.027e+03,1.018e+03,1.781e+04,2.486e+04
193.0,5.954e+03,1.366e+03,1.818e+04,2.550e+04
194.5,5.960e+03,1.638e+03,1.791e+04,2.551e+04
196.1,6.010e+03,1.996e+03,1.699e+04,2.500e+04
197.6,6.329e+03,2.401e+03,1.628e+04,2.501e+04
199.2,7.164e+03,2.486e+03,1.800e+04,2.765e+04
