freq,psd_x,psd_y,psd_z,psd_xyz
47.9,1.489e+02,7.844e+02,1.092e+05,1.102e+05
49.5,1.226e+02,7.070e+02,1.086e+05,1.095e+05
51.0,1.829e+02,6.572e+02,1.084e+05,1.092e+05
52.6,3.303e+02,8.859e+02,1.279e+05,1.292e+05
54.1,6.848e+02,1.207e+03,1.415e+05,1.434e+05
55.7,8.577e+02,1.334e+03,1.378e+05,1.400e+05
57.2,6.874e+02,1.028e+03,9.741e+04,9.912e+04
58.8,6.158e+02,6.214e+02,5.757e+04,5.881e+04
60.3,6.741e+02,4.694e+02,4.587e+04,4.701e+04
61.9,6.218e+02,4.406e+02,3.364e+04,3.470e+04
63.4,3.291e+02,3.717e+02,2.650e+04,2.721e+04
65.0,1.441e+02,3.006e+02,2.204e+04,2.249e+04
66.5,8.098e+01,2.030e+02,1.626e+04,1.655e+04
68.1,7.853e+01,1.734e+02,1.330e+04,1.355e+04
69.6,8.865e+01,1.831e+02,1.297e+04,1.325e+04
71.2,1.084e+02,1.152e+02,1.368e+04,1.391e+04
72.7,1.686e+02,6.140e+01,1.439e+04,1.462e+04
74.2,1.937e+02,7.691e+01,1.317e+04,1.344e+04
75.8,1.563e+02,8.697e+01,1.228e+04,1.252e+04
77.3,1.702e+02,1.418e+02,1.043e+04,1.075e+04
78.9,1.828e+02,1.542e+02,7.940e+03,8.277e+03
80.4,2.647e+02,1.933e+02,5.832e+03,6.290e+03
82.0,3.126e+02,2.177e+02,4.995e+03,5.526e+03
83.5,3.459e+02,2.666e+02,4.735e+03,5.347e+03
85.1,2.584e+02,1.601e+02,5.417e+03,5.835e+03
86.6,1.646e+02,9.023e+01,6.519e+03,6.773e+03
88.2,1.314e+02,1.065e+02,7.671e+03,7.909e+03
89.7,9.045e+01,8.003e+01,8.606e+03,8.777e+03
91.3,1.119e+02,8.506e+01,8.900e+03,9.097e+03
92.8,1.959e+02,1.142e+02,9.312e+03,9.622e+03
94.4,3.349e+02,1.862e+02,9.779e+03,1.030e+04
95.9,5.722e+02,2.987e+02,1.001e+04,1.088e+04
97.4,7.941e+02,4.378e+02,9.841e+03,1.107e+04
99.0,7.969e+02,5.557e+02,9.896e+03,1.125e+04
100.5,5.963e+02,6.334e+02,1.054e+04,1.177e+04
102.1,3.766e+02,7.627e+02,1.145e+04,1.259e+04
103.6,2.443e+02,8.562e+02,1.161e+04,1.271e+04
105.2,1.900e+02,8.728e+02,9.762e+03,1.082e+04
106.7,1.737e+02,1.017e+03,8.105e+03,9.296e+03
108.3,2.712e+02,1.231e+03,7.198e+03,8.701e+03
109.8,5.031e+02,1.631e+03,6.519e+03,8.653e+03
111.4,6.950e+02,1.957e+03,6.247e+03,8.899e+03
112.9,7.159e+02,2.112e+03,6.218e+03,9.045e+03
114.5,7.302e+02,2.348e+03,6.268e+03,9.346e+03
116.0,8.066e+02,2.750e+03,6.429e+03,9.985e+03
117.6,9.014e+02,3.148e+03,6.991e+03,1.104e+04
119.1,1.024e+03,3.636e+03,7.501e+03,1.216e+04
120.6,1.068e+03,4.229e+03,7.745e+03,1.304e+04
122.2,1.172e+03,5.259e+03,8.163e+03,1.459e+04
123.7,1.370e+03,6.317e+03,8.778e+03,1.646e+04
125.3,1.544e+03,7.893e+03,1.012e+04,1.956e+04
126.8,1.990e+03,1.097e+04,1.262e+04,2.558e+04
128.4,2.842e+03,1.469e+04,1.430e+04,3.183e+04
129.9,3.546e+03,1.840e+04,1.495e+04,3.690e+04
131.5,3.633e+03,2.059e+04,1.452e+04,3.873e+04
133.0,2.331e+03,1.376e+04,9.027e+03,2.512e+04
134.6,7.771e+02,3.605e+03,2.435e+03,6.817e+03
136.1,6.357e+02,2.496e+03,1.498e+03,4.630e+03
137.7,6.660e+02,2.514e+03,1.269e+03,4.450e+03
139.2,7.315e+02,2.500e+03,1.134e+03,4.365e+03
140.8,8.067e+02,2.424e+03,1.028e+03,4.259e+03
142.3,8.406e+02,2.314e+03,1.014e+03,4.168e+03
143.8,7.970e+02,2.083e+03,1.093e+03,3.973e+03
145.4,7.621e+02,1.831e+03,1.162e+03,3.755e+03
146.9,7.989e+02,1.684e+03,1.212e+03,3.695e+03
148.5,7.462e+02,1.644e+03,1.178e+03,3.569e+03
150.0,6.723e+02,1.640e+03,1.037e+03,3.350e+03
151.6,7.377e+02,1.759e+03,8.934e+02,3.390e+03
153.1,8.598e+02,1.920e+03,7.244e+02,3.504e+03
154.7,1.009e+03,2.101e+03,5.662e+02,3.676e+03
156.2,1.106e+03,2.402e+03,4.757e+02,3.983e+03
157.8,1.118e+03,2.865e+03,3.637e+02,4.347e+03
159.3,1.120e+03,3.332e+03,2.891e+02,4.741e+03
160.9,1.122e+03,3.665e+03,2.514e+02,5.039e+03
162.4,1.107e+03,3.776e+03,2.029e+02,5.086e+03
164.0,1.112e+03,3.779e+03,1.578e+02,5.049e+03
165.5,1.044e+03,3.517e+03,1.082e+02,4.669e+03
167.0,1.031e+03,3.143e+03,8.198e+01,4.257e+03
168.6,9.968e+02,2.654e+03,1.061e+02,3.757e+03
170.1,8.807e+02,2.167e+03,1.312e+02,3.179e+03
171.7,6.120e+02,1.520e+03,1.325e+02,2.265e+03
173.2,4.627e+02,1.253e+03,1.314e+02,1.847e+03
174.8,4.039e+02,1.136e+03,1.229e+02,1.662e+03
176.3,3.536e+02,9.660e+02,1.311e+02,1.451e+03
177.9,2.716e+02,6.773e+02,1.317e+02,1.081e+03
179.4,2.400e+02,5.056e+02,1.392e+02,8.848e+02
181.0,2.540e+02,4.348e+02,1.436e+02,8.324e+02
182.5,2.377e+02,3.144e+02,1.311e+02,6.832e+02
184.1,2.382e+02,2.575e+02,1.286e+02,6.243e+02
185.6,2.365e+02,2.187e+02,1.350e+02,5.902e+02
187.2,2.648e+02,2.215e+02,1.623e+02,6.486e+02
188.7,3.654e+02,2.666e+02,2.102e+02,8.422e+02
190.3,4.977e+02,3.312e+02,2.989e+02,1.128e+03
191.8,5.564e+02,3.804e+02,3.381e+02,1.275e+03
193.3,6.231e+02,4.227e+02,4.058e+02,1.452e+03
194.9,7.195e+02,4.629e+02,5.435e+02,1.726e+03
196.4,6.917e+02,3.893e+02,5.408e+02,1.622e+03
198.0,6.937e+02,3.676e+02,5.830e+02,1.644e+03
199.5,7.387e+02,3.972e+02,6.681e+02,1.804e+03
