freq,psd_x,psd_y,psd_z,psd_xyz
163.9,1.902e+04,9.912e+03,4.586e+04,7.480e+04
165.4,1.377e+04,8.128e+03,2.971e+04,5.161e+04
167.0,1.091e+04,6.857e+03,2.230e+04,4.007e+04
168.5,9.047e+03,5.588e+03,1.780e+04,3.243e+04
170.1,8.454e+03,4.657e+03,1.721e+04,3.032e+04
171.6,9.687e+03,4.617e+03,2.144e+04,3.574e+04
173.1,1.133e+04,4.471e+03,2.667e+04,4.247e+04
174.7,1.071e+04,3.709e+03,2.556e+04,3.998e+04
176.2,9.870e+03,3.178e+03,2.305e+04,3.610e+04
177.8,9.244e+03,2.842e+03,2.077e+04,3.286e+04
179.3,8.487e+03,2.391e+03,1.905e+04,2.993e+04
180.9,7.614e+03,1.779e+03,1.762e+04,2.701e+04
182.4,6.787e+03,1.360e+03,1.626e+04,2.441e+04
184.0,6.141e+03,1.089e+03,1.536e+04,2.259e+04
185.5,6.177e+03,9.685e+02,1.607e+04,2.321e+04
187.1,6.562e+03,1.030e+03,1.770e+04,2.530e+04
188.6,6.407e+03,1.175e+03,1.841e+04,2.599e+04
190.1,5.903e+03,1.205e+03,1.810e+04,2.521e+04
191.7,5.755e+03,1.188e+03,1.846e+04,2.541e+04
193.2,5.781e+03,1.327e+03,1.903e+04,2.614e+04
194.8,5.855e+03,1.642e+03,1.957e+04,2.706e+04
196.3,5.495e+03,2.031e+03,1.752e+04,2.504e+04
197.9,5.308e+03,2.349e+03,1.613e+04,2.379e+04
199.4,5.978e+03,2.933e+03,1.664e+04,2.555e+04
