freq,psd_x,psd_y,psd_z,psd_xyz
128.4,6.898e+03,4.261e+04,3.476e+03,5.299e+04
129.9,6.772e+03,4.763e+04,2.975e+03,5.737e+04
131.5,6.935e+03,5.121e+04,2.386e+03,6.053e+04
133.0,3.591e+03,2.695e+04,1.157e+03,3.169e+04
134.5,6.404e+02,3.902e+03,2.686e+02,4.811e+03
136.1,3.339e+02,1.745e+03,1.957e+02,2.275e+03
137.6,2.438e+02,1.287e+03,2.012e+02,1.732e+03
139.2,2.000e+02,1.116e+03,2.421e+02,1.558e+03
140.7,1.954e+02,1.040e+03,2.904e+02,1.526e+03
142.3,1.709e+02,8.478e+02,3.064e+02,1.325e+03
143.8,1.745e+02,8.012e+02,3.173e+02,1.293e+03
145.4,1.814e+02,7.339e+02,3.076e+02,1.223e+03
146.9,1.814e+02,6.464e+02,2.489e+02,1.077e+03
148.5,1.779e+02,5.653e+02,1.775e+02,9.207e+02
150.0,2.061e+02,6.204e+02,1.368e+02,9.634e+02
151.6,2.347e+02,6.170e+02,1.275e+02,9.792e+02
153.1,2.707e+02,6.128e+02,1.176e+02,1.001e+03
154.7,3.497e+02,6.488e+02,1.161e+02,1.115e+03
156.2,4.219e+02,7.343e+02,1.189e+02,1.275e+03
157.7,5.160e+02,9.887e+02,1.817e+02,1.686e+03
159.3,6.542e+02,1.921e+03,3.903e+02,2.965e+03
160.8,6.605e+02,3.555e+03,7.402e+02,4.956e+03
162.4,6.800e+02,3.297e+03,7.016e+02,4.679e+03
163.9,6.716e+02,1.207e+03,2.492e+02,2.128e+03
165.5,6.358e+02,6.267e+02,1.224e+02,1.385e+03
167.0,5.864e+02,4.842e+02,9.879e+01,1.169e+03
168.6,5.605e+02,4.697e+02,9.129e+01,1.121e+03
170.1,5.708e+02,6.784e+02,8.802e+01,1.337e+03
171.7,6.707e+02,1.435e+03,1.162e+02,2.222e+03
173.2,7.204e+02,2.567e+03,1.611e+02,3.449e+03
174.8,6.114e+02,2.924e+03,1.762e+02,3.711e+03
176.3,4.850e+02,2.693e+03,1.748e+02,3.352e+03
177.8,3.370e+02,1.994e+03,1.400e+02,2.471e+03
179.4,2.152e+02,1.339e+03,1.170e+02,1.671e+03
180.9,1.725e+02,1.074e+03,1.242e+02,1.370e+03
182.5,1.584e+02,1.018e+03,1.302e+02,1.306e+03
184.0,1.382e+02,1.010e+03,1.153e+02,1.264e+03
185.6,1.216e+02,9.735e+02,1.229e+02,1.218e+03
187.1,1.117e+02,9.398e+02,1.344e+02,1.186e+03
188.7,9.522e+01,8.935e+02,1.254e+02,1.114e+03
190.2,8.221e+01,8.869e+02,1.166e+02,1.086e+03
191.8,7.551e+01,8.573e+02,1.238e+02,1.057e+03
193.3,9.563e+01,8.521e+02,1.507e+02,1.098e+03
194.9,1.226e+02,9.385e+02,1.563e+02,1.217e+03
196.4,9.762e+01,9.032e+02,1.198e+02,1.121e+03
198.0,8.995e+01,8.822e+02,1.295e+02,1.102e+03
199.5,9.423e+01,1.026e+03,1.404e+02,1.260e+03
